"CONSETT CROOKHALL, STOCKLEY HOUSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NZ129503,Long,-1.800632,Lat,54.847344,Elevation,642,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,1.84,3.07,1.54,3.6,1.78,1.51,1.59,2.01,2.25,5.23,3.18,2.55,4.32,1.48,3.89,1.98,3.41,1.06,4.31,1.56,2.05,8.24,0.95,2.08,1.61,2.07,0.6,2.57,2.1,3.46,2.12,2.49,,
February,,,,,,,,0.84,1.63,1.36,2.03,1.47,1.65,3.14,0.36,3.63,3.93,3.06,1.5,0.95,2.39,6.51,2.12,1.19,1.94,1.55,0.61,6,1.18,1.01,3.71,2.63,0.39,1.57,2.12,2.7,3.22,3.01,2.73,,
March,,,,,,,,2.72,2.77,0.13,2.95,1,2.32,1.15,5.16,0.66,2.81,3.11,0.29,4.31,2.17,3.04,0.7,0.62,0.6,0.39,1.29,5.03,0.93,0.97,0.75,4.23,1.45,0.02,1.4,2,1.01,1.59,3.14,,
April,,,,,,,,1.74,0.74,1.4,2.85,3.43,1.79,1.15,5.56,2.41,1.51,2.84,0.09,1.41,1.34,1.43,1.19,1.85,1.54,1.8,1.27,4.86,1.65,1.47,1.65,2.03,1.63,2.97,0.74,0.46,1.21,0.42,1.26,,
May,,,,,,,,1.46,1.76,0.96,1.24,2.76,4.14,2.56,1.82,0.96,2.36,3.07,2.76,1.29,1.47,1.85,1.41,2.72,1.91,3.34,2.25,2.07,2.02,0.73,2.22,4.87,1.72,2.54,4.23,1.87,0.71,2.01,,,
June,,,,,,,,2.79,5.21,1.68,0.91,4.11,0.95,1.85,2.7,2.87,3.92,1.17,3.74,2.56,0.98,2.86,1.71,1.62,3.12,2.56,1.65,2.79,4.1,0.63,1.22,1.92,1.62,2.62,1.75,2.76,3.95,1.99,,,
July,,,,,,,,3.76,1.32,3.72,8.63,2.97,3.78,1.59,2.48,0.65,3.51,1.89,2.39,4.12,7.29,1.33,2.91,1.62,2.75,2.04,3.58,2.64,0.97,2.39,4.16,1.68,0.71,2.31,1.77,1.16,2.66,4.73,,,
August,,,,,,,,6.64,4.06,3.08,5.7,4.01,3.79,1.45,4.69,2.28,1.82,3,2,3.92,1.14,2.15,2.47,4.57,1.99,3.77,3.61,0.36,4.68,3.1,5.03,4.88,2.54,4.5,6.74,0.77,8.03,6.12,,,
September,,,,,,,,4.65,1.24,1.2,3.56,2.66,2.66,2.07,1.32,5.4,3.76,2.44,2.76,1.48,1.74,0.54,3.49,2.77,5.7,1.61,3.86,1.48,3.21,1.51,3.59,1.26,4.08,1.6,2.58,0.93,3.01,4.06,,,
October,,,,,,,,1.69,3.93,1.9,2.69,0.96,4.39,4.02,4.57,3.94,1.46,2.38,4.04,6.96,4.65,4.13,2.95,2.21,4.43,3.42,1.05,1.03,1.38,2.5,1.14,0.93,3.77,1.98,4.22,1.78,1.7,1.89,,,
November,,,,,,,,2.84,3.53,2.87,3.61,2.87,0.91,3.68,4.02,4.59,4.31,1.96,2.99,3.03,4.56,4.83,0.75,2.69,6.21,1.24,5.36,2.3,1.57,4.67,6.04,7.55,3.54,1.27,5.01,1.87,0.66,2.68,,,
December,,,,,,,,3.71,1.65,3.59,4.35,1.54,0.92,1.99,4.51,1.74,2.08,5.69,3.82,1.5,2.8,0.42,2.16,1.44,1.89,1.38,2.46,2.26,2.41,3.45,1.76,2.76,3.27,1.02,2.59,3.32,3.43,2.54,,,
Total,,,,,,,,34.68,30.91,23.43,42.12,29.56,28.81,26.24,39.2,31.38,36.7,33.79,28.93,35.85,32.01,32.98,23.84,26.71,33.14,27.41,28.55,32.87,32.34,23.38,33.35,36.35,26.79,23,35.72,21.72,33.05,33.16,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944 total - arithmetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
