DOUGARIE LODGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NR883372,Long,-5.360405,Lat,55.582307,Elevation,50,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,3.28,4.08,5.69,5.34,6.93,5.72,4.72,4.33,4.67,7.53,6.53,10.56,2.57,4.85,5.14,5.57,4.22,4.31,2.5,4.02,6.35,5.01,4.69,2.76,2.41,7.59,5.4,4.41,4.01,7.72,4.76,9.16,5.29,3.51,6.35,5.99,3.02,4.09,3.18,4.67,5.13,5.58,2.4,4.61
February,,,,,,,,1.24,6.47,1.02,5.36,1.24,5.07,7.06,1.22,6.29,4.95,2.59,4.72,3.17,0.4,3.99,0.05,6.53,0.64,5.23,2.15,6.04,1.99,5.57,1.9,3.9,2.61,5.6,1.6,6.73,3.4,0.31,3.92,3.96,3.99,4.34,1.69,1.82,5.03,3.23,1.44,3.89,3.98,1.73,4.25
March,,,,,,,,2.64,1.38,5.54,3.97,5.12,2.03,2.32,0.71,2.65,3.31,4.28,4.86,1.33,2.76,1.39,2.89,2.41,4.23,1.7,2.94,2.82,3.89,3.33,4.2,4.22,3.34,2.7,1.11,2.29,2.36,4.54,3.38,3.05,2.11,6.67,3.46,1.01,4.39,2.26,2.39,4.67,1.54,3.92,2.79
April,,,,,,,,1.67,1.13,2.43,2.56,1.41,3.9,3.81,3.59,4.71,2.42,2.91,2.36,1.81,2.58,2.14,4.47,2.02,4.72,3.19,1.16,2.54,0.53,2.1,2.3,1.65,1.72,4,5.13,2.12,1.77,4.36,1.93,4.41,4.17,3.15,1.89,2.54,1.8,3.94,0.95,2.81,1.75,3,4.35
May,,,,,,,,4.81,4.13,1.37,5.5,3.48,3.09,2.83,5.31,6.3,3.59,3.31,1.72,4.57,2.11,3.28,2.61,2.12,3.85,1.1,3.34,1.45,4.19,1.28,2.32,2.45,2.65,3.8,3.5,3.39,0.75,3.79,1.3,2.84,2,1.43,1.59,2.18,3.22,3.95,2.64,2.13,3.34,2.05,3.15
June,,,,,,,,2.42,2.09,4.45,2.37,0.69,4.05,2.48,3.09,1.2,2.72,4.91,4.26,3.35,2.76,4.66,1.64,2.62,2.96,3.63,1.69,3.38,5.17,2.66,0.94,1.25,2.14,4.8,2.66,3.31,2.71,3.63,3.2,1.12,2.01,2.28,3.62,1.74,4.22,4.63,3.3,2.58,4.54,2.74,2.24
July,,,,,,,,1.48,2.96,1.65,3.45,3.93,3.55,3.9,4.89,2.49,3.45,3.92,2.27,4.41,2.6,3.83,3.54,3.94,2.23,1.73,5.11,5.85,4.74,5.34,4.72,2.85,4.49,2.2,3.31,2.49,3.87,3.55,3.51,1.99,5.93,2.99,3.24,5.78,4.46,1.16,4.44,4.48,4.38,5.02,4.9
August,,,,,,,,3.81,2.81,2.72,5.8,5.55,3.43,6.71,4.96,3.17,4.57,2.74,4.5,6.43,5.81,1.43,2.45,4.07,5.01,1.34,2.44,4.67,2.96,1.46,1.95,5.04,5.91,7.2,3.22,1.33,3.46,0.09,4.86,3.93,5.36,4.47,5.16,3.29,4.76,1.29,6.35,4.99,4.7,1.18,3.49
September,,,,,,,,2.96,5.79,4.25,4.17,2.29,3.04,7.19,6.55,4.24,3.29,5.12,3.64,2.13,4.03,2.06,4.37,1.49,5.88,5.27,3.78,2.54,4.92,3.44,3.62,1.97,7.5,4.1,6.04,5.2,6.91,4.94,6.12,2.49,10.35,3.66,3.69,6.49,6.31,5.38,3.27,3.72,3.72,2.02,3.63
October,,,,,,,,11.9,6.98,1.94,4.47,5.25,2.81,6.27,3.31,4.21,6.8,4.22,8.68,5.32,7.54,4.06,6.76,3.65,8.05,8.8,4.49,2.73,11.7,2.76,6.12,4.25,5.68,7.5,6.48,5.16,0.45,2.35,8.31,8.01,5.28,1.58,5.44,4.31,8.24,4.2,2.94,5.27,3.92,7,6.01
November,,,,,,,,9.19,6.44,4.46,4.18,3.94,4.65,4.35,3.53,2.31,7.32,6.96,7.82,7.21,5.91,8.84,3.11,2.8,1.79,5.98,5.13,2.93,7.86,7.62,7.07,4.86,1.07,4.3,7.89,0.52,6.38,8.46,4.05,6.07,4.14,8.68,3.26,6.82,8.74,2.83,2.47,3.82,2.92,6.2,6.75
December,,,,,,,,3.13,6.53,11.22,4.35,7.79,3.27,6.75,4.67,2.96,2.63,2.28,6.58,13.08,5.38,4.21,6.68,2.63,9.57,3.72,5.37,2.96,3.69,3.63,5.4,2.29,7.13,3.8,5.2,4.52,6.85,4.07,7.27,7.96,1.98,8.88,6.85,5.06,6.99,7.56,7.09,5.64,8.97,9.98,5.51
Total,,,,,,,,48.53,50.79,46.74,51.52,47.62,44.61,58.39,46.16,45.2,52.58,49.77,61.97,55.38,46.73,45.03,44.14,38.5,53.24,44.19,41.62,44.26,56.65,43.88,43.3,37.14,51.83,55.4,50.55,41.07,46.63,44.85,57.01,51.12,50.83,54.48,45.88,44.06,62.25,43.61,41.95,49.13,49.34,47.24,51.68
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916 Deleted as estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
