"MOSSLEY MANOR HOUSE YARD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2938,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.58,7.76,3.33,3.75,3.13,3.64,4.10,5.59,10.89,2.06,5.02,
February,4.67,0.56,5.47,5.42,1.44,6.78,3.71,1.49,6.18,0.96,0.52,
March,3.41,3.70,2.69,2.24,1.44,1.64,1.90,4.61,2.33,1.44,3.22,
April,5.37,1.83,2.88,3.80,1.83,2.60,1.94,3.27,1.03,1.63,3.23,
May,6.35,2.34,1.60,4.39,6.23,4.08,4.56,1.44,1.60,3.22,2.65,
June,3.63,0.43,3.52,1.41,3.26,0.03,4.30,5.04,7.29,1.80,2.95,
July,8.87,1.88,5.50,4.91,4.15,2.34,2.76,3.89,2.61,3.47,7.35,
August,2.91,6.00,5.75,4.75,6.01,4.04,5.47,6.05,5.78,5.91,5.96,
September,2.68,1.04,4.40,4.35,4.15,4.30,3.82,7.02,0.87,2.26,3.77,
October,1.30,2.70,1.07,5.02,5.51,5.46,3.73,4.00,4.23,5.55,6.55,
November,1.69,2.31,3.61,6.97,2.28,4.27,4.87,4.55,6.58,8.10,5.44,
December,3.58,6.89,4.76,4.36,4.86,3.74,2.35,0.97,3.15,6.15,2.59,
Total,50.04,37.44,44.58,51.37,44.29,42.92,43.51,47.92,52.54,42.55,49.25,
Calc annual,50.04,37.44,44.58,51.37,44.29,42.92,43.51,47.92,52.54,42.55,49.25,
Difference,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
