MOSSLEY MANOR HOUSE YARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD975029,Long,-2.039178,Lat,53.522762,Elevation,636,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,,,2.56,5.5,1.32,4.18,3.73,3.9,6.91,3.88,3.78,3.28,5.13,5.58,7.76,3.33,3.75,3.13,3.64,4.1,5.59,10.89,2.06,5.02,6.23,4.44,2.24,2.5,2.37,4.22,3.76,4.64,5.7,2.44,1.99,4.17,5.21,6.31,4.17,5.12,3.1,9.57,1.96,2.96
February,,,,,,,,,,2.31,4.41,4.93,1.33,1.38,2.4,4.18,5.71,1.05,6.78,1.63,4.67,0.56,5.47,5.42,1.44,6.78,3.71,1.49,6.18,0.96,0.52,5.85,0.38,3.41,0.27,5.15,2.86,6.59,2,4.46,2.54,4.91,1.71,2.77,2.77,4.83,6.64,1.03,2.47,1.95,4.46
March,,,,,,,,,,3.91,0.82,2.37,5.5,4.92,6.8,1.95,3.04,2.55,1.72,7.51,3.41,3.7,2.69,2.24,1.44,1.64,1.9,4.61,2.33,1.44,3.22,0.35,2.54,3.1,2.49,2.29,2.35,2.18,1.38,2.75,3.41,4.39,2.8,1.66,0.76,1.49,1.16,6.37,1.1,1.7,
April,,,,,,,,,,3.63,4.16,2.59,1.06,4.07,1.61,1.82,2.62,2.35,1.67,2.92,5.37,1.83,2.88,3.8,1.83,2.6,1.94,3.27,1.03,1.63,3.23,4.41,3.86,1.98,2.07,3.6,1.17,3.27,0.6,2.41,2.82,2.28,2.32,2.58,3.27,2.63,1.88,3.13,1.3,3.26,
May,,,,,,,,,,2.25,4,1.82,2.85,2.99,2.55,1.57,2.55,3.22,2.48,2.26,6.35,2.34,1.6,4.39,6.23,4.08,4.56,1.44,1.6,3.22,2.65,2.54,4.47,1.79,2.46,0.77,0.82,2.73,3.63,2.34,1.75,2.3,4.63,2.75,3.75,4.13,1.39,2.61,1.19,2.46,
June,,,,,,,,,,2.82,3.51,3.99,4.13,2.7,4.31,1.88,3.95,2.92,2.13,2.13,3.63,0.43,3.52,1.41,3.26,0.03,4.3,5.04,7.29,1.8,2.95,6.94,0.49,2.96,1.96,3.47,3.78,2.07,4.63,3.45,1.05,2.19,1.73,4.22,3.59,6.03,3.63,2.45,4.41,0.96,
July,,,,,,,,,,7.25,4.56,0.58,4.18,1.22,5.6,5.11,2.05,1.85,5.1,2.71,8.87,1.88,5.5,4.91,4.15,2.34,2.76,3.89,2.61,3.47,7.35,5.06,5.52,3.18,3.38,2.22,4.78,2.73,4.51,8.22,6.08,3.04,4.81,3,4.14,1.76,6.55,3.36,2.21,1.78,
August,,,,,,,,,,3.99,5.91,3.31,6.83,2.52,3.62,5.32,2.54,8.01,4.22,3.94,2.91,6,5.75,4.75,6.01,4.04,5.47,6.05,5.78,5.91,5.96,6.63,1.56,1.49,3.14,1.64,3.34,1.17,4.06,2.12,2.11,6.68,4.31,6.45,3.9,3.3,5.23,0.44,4.35,2.77,
September,,,,,,,,,,2.73,0.24,3.58,2.01,1.53,2.7,0.83,3.41,2.85,11.98,2.24,2.68,1.04,4.4,4.35,4.15,4.3,3.82,7.02,0.87,2.26,3.77,4.54,4.35,1.41,2.65,6.05,5.68,1.63,1.8,1.42,4.6,0.64,2.81,5.17,5.79,2.75,6.24,2.57,2.66,1.26,
October,,,,,,,,,,6.51,3.83,3.2,4.08,2.1,2.72,1.74,5.68,7.4,3.83,2.75,1.3,2.7,1.07,5.02,5.51,5.46,3.73,4,4.23,5.55,6.55,2.56,6.67,4.52,4.71,8.43,4.83,1.63,9.06,2.13,3.54,6.07,6.96,3.45,4.1,6.76,0.76,0.8,2.6,3.16,
November,,,,,,,,,,1.83,4.52,4.43,3.83,4.07,4.69,2.73,3.41,5.59,2.05,3.95,1.69,2.31,3.61,6.97,2.28,4.27,4.87,4.55,6.58,8.1,5.44,5.75,2.85,1.65,1.9,5.21,5.39,1.92,4.77,7.29,6.65,2.92,1.19,3.51,7.54,0.63,6.09,5.51,2.11,5.39,
December,,,,,,,,,,7.27,4.66,5.57,5.63,3.22,6.06,6.41,3.4,3.11,9.35,7.21,3.58,6.89,4.76,4.36,4.86,3.74,2.35,0.97,3.15,6.15,2.59,2.03,1.84,0.6,5.03,3.47,4.07,2.63,4.51,4.66,5.14,2.76,3.86,2.32,4.12,2.95,3.79,3.77,2.94,6.68,
Total,,,,,,,,,,47.06,46.12,37.69,45.61,34.45,46.96,40.45,42.24,44.68,54.59,44.38,50.04,37.44,44.58,51.37,44.29,42.92,43.51,47.92,52.54,42.55,49.25,52.89,38.97,28.33,32.56,44.67,43.29,32.31,45.59,46.95,42.13,40.17,41.3,43.09,50.04,41.43,48.48,35.14,36.91,33.33,
