OLDBURY (BARNFORD HILL PK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO997876,Long,-2.005847,Lat,52.486318,Elevation,607,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,1.55,5.55,2.6,1.78,1.86,3,1.06,3.49,3.48,2.86,5.67,3.28,3.38,3.16,5.98,2.95,1.05,2.63,1.93,5.52,1.68,0.79,2.94,2.89,1.17,1.04,2.43,3.02,1.6,2.37,2.72,4.94
February,,,,,,,,,,0.52,0.3,3.05,0.29,3.62,0.38,2.69,2.51,4,0.73,1.55,2.65,2.52,0.91,1.64,1.79,2.63,2.3,2.03,1.73,0.75,5.34,3.51,0.51,2.04,2.45,2.44,0.66,3.14,4.61,0.14,2.31
March,,,,,,,,,,0.23,2.86,0.2,1.53,3.01,2.55,0.78,2.27,2.63,0.4,1.58,1.1,2.43,1.89,1.11,0.52,1.03,0.97,5.96,1.3,1.88,1.36,5.12,3.21,1.63,2.65,3.69,1.17,2.44,1.51,2.07,1.56
April,,,,,,,,,,0.92,2.89,4.32,3.61,0.75,2.53,4.05,2.33,2.45,0.16,2.07,4.89,1.67,1.83,1.15,2.45,0.97,2.12,2.55,2.12,2.58,2.16,2.39,2.64,2.93,0.64,1.01,1.66,0.31,0.88,3.76,1.06
May,,,,,,,,,,2.08,2.65,4.68,6.16,2.21,1.09,1.64,1.12,2.54,2.06,1.36,3.23,3.74,3.41,4.7,0.87,3.02,2.66,2.7,2.69,2.44,1.56,3.1,3.24,2.42,3.01,4.94,0.67,1.66,2.23,1.21,1.41
June,,,,,,,,,,2.14,1.19,5.25,1.17,2.58,1.28,3.37,2.86,0.72,1.97,1.94,0.58,1.3,0.45,2,2.22,2.89,2.97,1.85,3.59,0.43,2.21,1.12,1.84,2.61,3.53,2.87,1.83,1.5,4.45,1.1,2.51
July,,,,,,,,,,2.09,4.89,3.61,3.46,2.29,1.28,0.38,6.87,2.76,3.3,5.06,2.16,3,1.92,1.42,2.37,2.33,1.82,3.94,2.12,2.88,2.82,1.4,1.72,4.19,4.09,0.57,3.14,3.6,4.09,1.74,3.65
August,,,,,,,,,,2.02,4.03,5.83,3.73,0.53,2.34,2.31,0.74,1.39,2.77,2.53,0.24,4.67,3.08,1.83,2.06,1.73,5.8,0.87,4.92,1.91,3.68,4.42,4.63,2.28,4.88,0.57,5.02,4.18,3.49,3.31,3.18
September,,,,,,,,,,0.57,3.83,2.5,2.94,0.93,2.57,4.3,3.19,2.49,2.08,1.58,0.81,0.5,1.68,2.38,2.82,1.06,4.52,1.52,3.42,1.26,4.97,3.05,1.74,2.4,1.86,1.68,3.18,4.61,3.85,0.16,5.84
October,,,,,,,,,,4.7,3.23,1.03,4.1,4.69,1.82,3.27,1.73,2.61,2.64,4.33,4.39,3.72,2.91,2.02,3.4,3.4,0.74,0.44,3.08,6.14,0.96,0.73,4.88,2.11,4.01,2,1.5,1.69,2.12,2.7,6.45
November,,,,,,,,,,8.07,3.48,3.35,2.48,1.21,2.23,6.13,2.84,1.6,3.49,5.1,6.35,3.5,1.45,1.97,5.08,0.39,6.65,2.33,1.94,3.71,4.47,7.99,2.63,1.68,6.14,3.29,0.77,2.03,2.16,4.39,4.1
December,,,,,,,,,,5.52,3.45,0.91,0.98,0.6,5.53,3.59,2.49,2.25,4.44,1.61,1.95,2,3.25,1.48,1.84,3.26,2.39,2.66,4.98,1.56,1.62,2.71,3.26,1.28,2.41,2.82,2.55,1.85,2.99,4.7,2.88
Total,,,,,,,,,,30.41,38.35,37.33,32.23,24.28,26.6,33.57,32.44,28.92,26.9,34.38,31.63,32.43,25.94,27.68,28.37,23.76,35.57,28.78,37.41,27.22,31.94,38.48,33.19,26.74,36.71,28.31,25.17,28.61,34.75,28,39.89
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991,OLDBURY: BARNFORD HILL PARK ,01/01/1929,31/12/1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
