WEST KILBRIDE SCHOOL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5214,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,2.84,4.62,
February,,,,,,,,,,3.49,0.18,
March,,,,,,,,,,1.10,2.67,
April,,,,,,,,,,1.85,2.09,
May,,,,,,,,,,3.38,1.81,
June,,,,,,,,,,3.11,2.61,
July,,,,,,,,,,3.66,2.52,
August,,,,,,,,,,5.40,4.37,
September,,,,,,,,,,1.33,3.69,
October,,,,,,,,,,5.11,6.31,
November,,,,,,,,,,7.30,4.68,
December,,,,,,,,,,9.63,5.30,
Total,,,,,,,,,,48.20,40.85,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.20,40.85,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
