KINCARDINE (TULLIALLAN),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS936881,Long,-3.710896,Lat,56.073845,Elevation,90,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,2.4,1.77,4.22,1.5,4.33,3.88,4.64,5.41,4.5,2.69,3.51,4.49,4.47,3.35,7.2,2.73,4.09,2.76,4.29,3.49,4.33,1.08,4.34,3.23,5.8,4.79,1.45,2.17,4.35,4.19,2.65,2.84,3.71,3.2,5.32,3.05,2.02,4.14,2.32,0.79,3.4,1.96,2.06,5.15,1.76,0.65,2.63
February,,,,,2.61,4,3.98,0.66,3.64,1.43,4.5,0.36,2.53,3.67,0.63,3.44,3.67,2.36,4.25,1.61,1,3.56,0,2.82,0.2,2.75,2.32,4.03,0.97,3.61,1.07,1.96,1.39,2.35,0.71,4.38,2.26,,3.7,2.25,2.74,2.26,0.42,0.81,2.41,1.78,1.5,2.53,2.23,0.61,1.91
March,,,,,3.8,1.37,2.75,1.69,1.05,2.49,2.8,4.22,2.02,1.01,0.94,2.07,1.81,2.04,3.52,0.44,2.08,1.67,2.71,1.13,3.24,1.1,2.41,2.24,1.18,2.35,2.95,2.13,2.27,1.77,0.45,1.87,2.2,,1.9,1.12,2.38,2.2,2.47,0.99,2.28,1.51,1.54,2.58,1.1,1.31,1.55
April,,,,,1.46,1.63,2.1,1.59,0.73,1.99,1.72,0.79,2.09,3.52,1.56,3.27,2.15,1.8,0.78,0.95,1,1.53,3.36,1.04,3.87,2.51,1.13,1.42,0.35,1.6,,,2.41,1.67,2.07,1.36,0.68,4.01,2.2,1.69,1.94,1.47,1.09,1.62,1.37,0.78,0.52,1.43,0.81,2.21,2.1
May,,,,,2.22,1.37,4.58,2.32,2.42,0.89,3.03,2.02,2.17,1.09,5.95,4.52,1.92,1.74,2.33,2.26,1.55,3.39,3.29,1.77,1.74,0.31,0.79,2.16,3.61,1.42,1.75,,2.59,4.38,1.95,4.35,1.56,3.35,1.94,1.66,1.46,1.96,1.46,1.25,3.8,2.72,1.63,2.94,2.59,0.82,2.24
June,,,,,0.58,1.68,2.39,2.43,0.43,1.6,1.41,0.32,1.61,1.4,2.49,0.42,2.17,3.24,4.97,2.25,2.12,8,0.96,1.42,2.3,2.95,1.44,1.92,3.8,1.61,,,1.35,3.93,2.65,3.07,3.04,3.95,4.45,0.8,1.6,1.84,2.35,0.9,2.12,1.03,3.26,1.36,3.45,1.42,1.73
July,,,,,3.96,3.94,4.49,2.65,3.73,1.02,2.73,3.12,3.19,2.64,3.77,1.73,3.58,4.66,2.53,0.6,4.73,5.23,2.89,3.51,3.26,1.18,3.38,4.53,2.87,4.4,,3.49,2.09,1.94,2.84,4.94,3.75,4.48,3.17,,5.3,5.07,2.24,4.17,2.54,0.91,4.7,4.1,5.62,4.18,3.23
August,,,,,2.79,4.36,3.11,6.45,2.46,2.49,5.56,5.6,2.13,5.83,3.92,3.41,2.19,9.57,5.83,6.62,5.86,3.1,0.74,1.04,2.97,1.96,2.09,3.9,2.4,0.93,1.07,3.25,2.36,5.14,3.21,1.88,3.85,0,6.51,,4.47,3.68,4.12,1.94,4.38,1.19,5.53,4.25,3.93,0.5,4.1
September,,,,1.05,1.02,2.16,0.97,1.95,4.28,1.88,1.78,1.86,1.62,3.6,3.25,3.01,3.68,5.07,2.89,0.81,5.04,2.18,2.8,1.24,3.07,4.26,4.84,1.76,2.93,1.61,2.07,0.94,4.28,2.73,3.06,3.92,5.13,,4.73,,6.4,2.25,1.75,3.46,3.66,2.39,3.98,1.53,3.22,0.83,1.81
October,,,,1.54,1.19,3.54,6.06,3.95,3.9,1.08,1.17,4.3,1.77,3.46,3.01,2.14,3.4,5.98,5.3,3.73,3.63,0.87,5.03,2.61,3.41,6.92,2.88,3.65,5.46,2.4,2.95,3.63,2.34,5.87,3.19,3.71,0.51,,3.05,4.3,2.38,0.81,2.16,1.32,7.95,2.31,2.22,2.87,2.65,2.16,2.71
