FOREST-ROW-HINDLEAP-LODGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ4067032616,Long,0.006631,Lat,51.075635,Elevation,620,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,3.06,3.29,0.88,1.01,2.48,4.79,1.16,6.32,0.85,1.33,2.03,3.3,1.43,2.87,4.55,1.1,3.77,2.22,1.3,3.89,6.2,4.71,4.49,5.76,1.57,2.8,4.66,5.27,3.74,5.6,1.16,4.01,2.63,3.26,2.73,3.43,0.89,5.12,6.83,4.31,6.02,
February,,,,,,,,,,2.98,4.73,0.9,1.8,1.11,3.45,0.77,2.74,1.82,1.23,0.05,4.26,1.67,3.11,1.07,4.92,4.69,5.01,1.27,1.7,2.47,0.66,0.69,3.35,4.3,1.05,4.55,3.52,5.64,2.17,0.75,1.13,3.09,0.63,2.96,0.12,4.62,2.3,5.29,1.25,1.59,
March,,,,,,,,,,1.02,0.68,2.25,1.87,2.69,1.22,3.96,1.38,1.17,3.12,4.53,1.47,3.11,5.38,3.43,5.9,0.76,4.5,2.07,1.04,5.16,2.28,2.12,2.47,3.96,2.35,1.03,0.49,4.35,2.92,0.05,1.49,0.47,1.43,3.4,3.51,0.47,1.44,4.02,0.58,1.42,
April,,,,,,,,,,3.15,1.11,2.79,1.24,2.49,1.38,1.86,0.59,3.22,2.13,1.59,2.1,1.87,0.08,3.37,1.64,1.58,1.89,2.29,3.38,2.75,3.01,1.5,3.84,3.23,3.79,3.53,4.33,2.39,2.54,0.98,2.32,4.25,3.07,0.78,2.91,3.29,2.4,2.85,0.38,2.48,
May,,,,,,,,,,2.18,0.77,0.82,2.77,2.32,2.44,0.86,1.79,2.28,2.2,1.67,2.25,1.77,1.43,1.68,0.92,4.55,2.62,1.87,1.72,0.53,1.26,2.14,1.18,4.11,5.34,3.84,2.26,1.11,1.57,2.74,2.99,3.05,4.02,2.06,0.79,1.36,2.21,2.18,2.17,1.59,
June,,,,,,,,,,1.48,3.19,1.34,3.64,4.33,1.98,4.37,2.77,1.6,1.8,3.61,3,2.01,3.12,0.61,0.61,0.69,3.18,2.65,1.71,1.17,1.15,0.09,2.6,0.43,3.27,0.14,4.93,5.55,3.24,2.21,1.02,2.17,1.44,2.68,1.63,2.83,4.53,1.86,0.74,1.94,
July,,,,,,,,,,1.78,1.47,2.9,1.81,5.04,0.66,0.55,0.8,1.56,3.9,3.18,3.02,0.7,1.52,3.62,2.33,4.53,1.31,3.45,6.2,2.52,4.93,0.51,4.68,3.43,5.54,4.46,1.93,3.62,2.11,2.05,3.11,3.99,4.82,2.5,1.87,1.16,4.42,1.03,1.48,3.47,
August,,,,,,,,,,0.62,1.98,1.61,5.19,3.7,1.19,2.98,0.32,1.31,3.54,2.52,3.16,1.67,6.52,1.98,0.83,2.59,3.53,8.18,1.52,3.19,1.83,3.15,3.81,2.26,3.35,2.6,2.8,6.03,2.78,4.39,4.66,4.57,0.83,1.38,2.04,4.54,0.58,2.32,1.3,2.85,
September,,,,,,,,,,2.25,1.51,1.53,0.44,2.85,2.28,2.61,1.27,0.62,1.82,3.02,0.29,2.15,3.58,2.42,1.37,2.25,1.83,2.36,6.67,1.71,4.08,1,2.86,2.59,4.19,2.66,0.63,5.39,1.25,0.92,3.89,2.53,2.98,3.9,1.76,5.34,3.58,2.38,2.53,0.97,
October,,,,,,,,,,2.56,2.28,2.82,2.87,8.2,2.6,1.57,4.76,5.14,1.67,7.1,3.46,5.25,3.79,5.6,2.51,3.14,5.25,4.91,2.44,1.05,2.03,2.44,1.49,8.36,4.45,4.73,3.48,3.21,7.85,4.77,2.02,0.67,8.78,2.38,2.62,4.7,2.01,2.33,4.21,7.88,
November,,,,,,,,,,5.91,3.86,0.56,2.86,2.14,1.22,5.13,7.42,2.11,1.2,1.18,4.88,7.1,3.56,4.59,4.2,3,5.5,1.97,2.68,2.72,2.38,2.26,2.7,2.44,4.23,4.19,8.83,4.14,4.4,9.72,7.08,5.61,1.92,1.16,3.78,7.27,4.93,1.83,3.97,7.79,
December,,,,,,,,,,1.9,4.16,6.07,2.33,2.66,3.99,0.92,2.08,3.38,3.54,4.45,3.93,7.9,3.87,1.87,9.22,7.92,3.41,2.5,3.31,5.66,4.41,2.52,4.49,3.96,5.9,4.54,0.6,4.76,4.21,8.24,3.49,0.89,0.85,0.59,7.94,3.9,3.53,3.92,3.87,2.29,
Total,,,,,,,,,,28.89,29.03,24.47,27.83,40.01,27.2,26.74,32.24,25.06,27.48,34.93,35.12,36.63,38.83,34.79,35.55,39.47,40.25,34.82,36.26,35.13,32.73,22.91,39.23,40.64,46.26,40.93,39.07,49.93,40.64,37.98,37.21,33.92,34.03,26.52,32.4,40.37,37.05,36.84,26.79,40.29,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snow estimates kept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
