PENTRIDGE-COBLEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU021204,Long,-1.97119,Lat,50.98332,Elevation,500,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,4.04,2.13,2.21,2.5,2.48,0.78,6.02,7.21,2.99,6.15,3.12,4.14,4.49,7.58,3,1.8,3.48,2.98,7.95,0.71,0.51,4.14,3.28,0.96,2.07,4.49,,,,,
February,,,,,,,,,,,1.78,2.74,0.15,4.88,0.13,3.81,3.21,5.54,1.06,1.99,3.79,3.72,0.95,1.65,0.81,2.97,4.18,2.22,1.85,1.85,6.73,6.7,0.95,1.8,2.9,1.66,,,,,
March,,,,,,,,,,,1.65,0.92,1.33,3.8,3.88,1.96,3.15,4.42,0.34,1.81,3.33,3.42,2.64,0.73,0.33,0.96,1.32,8.49,0.47,1.56,1.89,4.16,3.75,0.82,4.32,1.59,,,,,
April,,,,,,,,,,,2.53,2.84,3.47,1.73,2.31,4.12,2.4,2.62,0.05,1.59,1.07,2.68,2.19,0.82,2.1,0.97,3.11,2.83,2.71,2.04,2.86,3.9,2.21,2.54,0.19,0.78,1.61,,,,
May,,,,,,,,,,,2.37,2.87,4.33,2.24,0.97,1.17,0.4,3.34,1.88,1.6,1.25,2.2,4.21,2.79,0.26,2.88,4.88,2.09,4.97,2.42,2.33,3.09,4.78,2.08,2.33,4.64,0.6,,,,
June,,,,,,,,,,,0.48,3.37,2.16,1.61,1.26,4.11,1.71,0.73,0.98,3.05,0.56,2.05,1.11,1.21,1.75,3.41,6.52,1.56,2.91,0.78,1.05,0.29,1.44,2.83,3.45,3.05,2.63,,,,
July,,,,,,,,,,,2.68,4.33,3.24,2.37,0.95,0.6,5.87,1.96,2.31,5.28,2.75,1.86,1.29,2.38,3.61,1.41,1.42,1.03,1.21,0.67,5.53,1.5,0.55,4.23,2.8,2.17,2.41,,,,
August,,,,,,,,,,,3.71,5.16,0.75,0.87,3.14,2.65,0.47,0.9,2.76,2.66,0.12,4.68,4.24,2.23,2.24,1.83,4.65,0.67,5.14,1.79,6.08,5.09,4.9,2.67,3.58,0.22,4.18,,,,
September,,,,,,,,,,,3.66,1.82,3.06,2.56,2.34,4.11,3.85,3.26,1.54,1.62,1.69,0.89,2.15,2.6,1.85,3.55,7.41,1.43,2.95,2.8,4.42,3.99,3.57,3.33,2.78,1.3,4.92,,,,
October,,,,,,,,,,,2.18,0.55,5.92,2.32,1.72,4,2.63,4.36,3.06,4.35,5.19,1.3,4.43,3.3,4.97,5.1,1.11,0.76,2.33,8.49,1.25,1.06,4.84,4.35,3.74,3.55,2.64,,,,
November,,,,,,,,,,,5.4,5.03,1.71,0.95,2.49,8.54,3.45,2.55,5.86,8.45,9.24,2.39,2.18,2.8,7.3,0.47,7.94,1.78,2.22,4.32,7.41,9.6,3.68,2.02,7.13,4.33,1.07,,,,
December,,,,,,,,,,,3.49,0.78,2.3,1,10.09,5.94,3.38,3.88,4.1,2.2,3.47,2.63,5.5,2.96,2.81,4.74,3.84,3.82,5.55,1.95,1.83,3.55,3.07,0.87,3.73,5.61,5.49,,,,
Total,,,,,,,,,,,33.97,32.54,30.63,26.83,31.76,41.79,36.54,40.77,26.93,40.75,35.58,31.96,35.38,31.05,31.03,30.09,49.86,29.66,40.26,29.38,41.89,47.07,37.02,28.5,39.02,33.39,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944 Oct Gauge moved 100yds N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945 Gauge moved 200yds N in midsummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949 Jan part estimated poss for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956 Feb Total queried Reply gave values which showed entries had probably been credited to wrong months in diary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adjustment for this referring to nearby records gave reasonable totals Jan and March accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As Jan March adjusted they have been removed as well as Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
