"HOLYWELL HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR3117,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.17,1.59,2.79,0.93,1.93,,,1.90,2.91,1.34,,
February,0.82,0.37,2.44,3.66,0.80,,,2.01,1.31,0.91,,
March,2.99,0.63,1.61,1.81,0.64,,,2.41,1.54,0.12,,
April,4.67,1.16,3.08,1.89,1.53,,,1.96,0.80,1.06,,
May,1.18,1.35,0.89,1.04,3.12,,,0.96,1.82,1.78,,
June,1.79,0.59,0.79,0.61,1.98,,,4.54,3.71,1.09,,
July,2.72,0.43,5.98,4.22,2.72,,,1.51,1.54,1.88,,
August,0.67,2.54,5.94,2.15,1.75,,,3.85,1.96,1.11,,
September,1.78,0.72,1.66,1.94,2.18,,,3.74,0.51,0.84,,
October,0.87,1.10,1.35,2.53,5.05,,,2.09,3.77,2.74,,
November,0.72,1.31,1.12,1.63,2.01,,,2.63,2.06,5.36,,
December,2.07,1.50,3.25,2.41,2.08,,,2.61,1.89,4.44,,
Total,22.45,13.29,30.90,24.82,25.76,,,30.21,23.82,22.67,,
Calc annual,22.45,13.29,30.90,24.82,25.79,0.00,0.00,30.21,23.82,22.67,0.00,
Difference,-0.00,-0.00,-0.00,0.00,-0.03,NaN,NaN,0.00,0.00,0.00,NaN,
