"KINGS MILLS, CASTEL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4440,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,3.76,6.07,5.41,4.01,5.72,2.08,5.44,
February,,,,,1.12,3.80,2.86,2.11,3.51,1.76,1.55,
March,,,,,2.84,0.76,1.30,3.38,3.05,0.06,2.08,
April,,,,,3.04,2.49,4.10,2.02,2.81,2.39,3.79,
May,,,,,3.03,3.83,2.79,0.93,2.95,2.51,1.66,
June,,,,,1.06,0.00,3.52,2.80,2.66,2.17,1.06,
July,,,,,2.25,2.20,1.12,2.27,0.45,1.79,1.77,
August,,,,,2.25,3.14,1.33,2.99,1.64,1.77,2.27,
September,,,,2.82,4.19,2.69,0.33,6.51,1.66,1.73,3.15,
October,,,,6.72,4.79,2.94,3.78,1.22,7.86,5.36,2.99,
November,,,,4.78,1.64,4.34,8.18,4.76,3.98,8.08,9.83,
December,,,,3.56,4.15,6.14,1.64,3.09,4.03,6.24,4.39,
Total,,,,,34.12,38.40,36.36,36.09,40.32,35.94,39.98,
Calc annual,0.00,0.00,0.00,17.88,34.12,38.40,36.36,36.09,40.32,35.94,39.98,
Difference,NaN,NaN,NaN,NaN,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,
