DUNFORD-BRIDGE-SNAILSDEN-RES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE134039,Long,-1.7993133,Lat,53.531588,Elevation,1379,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,,,,,,,,,,,,15.18,1.31,,5.42,7.18,4.31,4.97,2.37,3.56,6.35,6.62,5.44,3.21,,,,,,,,,,
February,,,,,,,,,,,,,,,,,,,7.34,1.32,,6.78,0.42,5.2,0.25,8.6,2.85,5.17,2.22,5.06,2.82,,,,,,,,,,
March,,,,,,,,,,,,,,,,,,,3.02,0.97,,0.4,3.38,3.43,3.94,2.31,3.52,2.75,1.16,3.1,3.96,4.99,,,,,,,,,
April,,,,,,,,,,,,,,,,,,,2.23,1.74,,5.85,6.01,1.71,3.25,4.32,2.03,2.68,0.56,2.66,3.43,3.16,,,,,,,,,
May,,,,,,,,,,,,,,,,,,,2.18,3.76,,3.41,7.36,2.02,3.77,0.6,1.92,2.91,4.21,2.62,0.76,,,,,,,,,,
June,,,,,,,,,,,,,,,,,,,5.05,1.34,,5.8,0.85,3.89,2.11,4.64,5.2,2.38,4.72,3.35,0.72,,,,,,,,,,
July,,,,,,,,,,,,,,,,,,,1.81,3.04,,5.46,6.44,4.53,2.86,2.29,4.16,3.16,4.31,8.82,4.41,,,,,,,,,,
August,,,,,,,,,,,,,,,,,,,4.71,6.23,,8.52,3.21,0.92,3.42,2.75,2.21,1.56,5.26,2.24,1.92,,,,,,,,,,
September,,,,,,,,,,,,,,,,,,,0.53,1.86,,6.37,6.85,2.54,3.74,8.21,6.26,1.77,2.48,2.16,5.19,,,,,,,,,,
October,,,,,,,,,,,,,,,,,,,6.68,5.6,,2.73,8.92,6.22,6.55,12.09,6.37,3.7,12.18,4.1,6.02,,,,,,,,,,
November,,,,,,,,,,,,,,,,,,,9.6,10.21,,6.63,5.41,2.7,3.35,9.01,8.17,2.91,5.74,9.27,9.23,,,,,,,,,,
December,,,,,,,,,,,,,,,,,,,3.7,13.59,4.41,2.8,2.56,0.82,6.49,3.39,4.52,2.61,4.88,4.65,4.17,,,,,,,,,,
Total,59.91,55.21,66.01,47.21,51.21,43.85,52.21,42.32,58.95,50.15,62.43,47.21,53.04,,,,,,62.03,50.97,,60.17,58.59,38.29,44.7,60.58,50.77,37.95,54.34,53.47,45.84,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is on south side of reservoir where there is a rain gauge on the OS maps.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stated altitude varies on record 1477 and 1379, lower value used but might be slightly high or gauge is 100m S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan 1940 adjusted for snow but left in this record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
