BOLTON W.W. (SPRINGS) NO.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD692142,Long,-2.467143,Lat,53.623423,Elevation,810,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,2.64,6.95,10,6.65,3.4,4.82,4.73,5.88,4.62,7.02,6.73,3.81,1.66,7.32,7.14,7.74,5.08,6.4,5.07,11.95,4.66,5.45,6.23,6.39,3.01,6.07,3.7,7.34,5.08,4.79,3.83,8.02
February,,,,,,,,,,1.67,0.58,7.25,0.15,5.42,0.57,8.76,3.29,8.21,2.54,6.54,3.67,6.94,2.42,4.35,3.38,6.95,8.23,0.85,3.48,3.55,6.53,4.1,2.27,1.91,4.38,2.74,1.35,3.8,9.63,1.12,4.26
March,,,,,,,,,,2.18,3.26,0.69,4.16,3.54,3.56,2.27,3.76,2.19,2.65,2.82,3.81,4.1,4.44,1.51,0.99,2.09,1.19,8.01,2.26,3.15,3.38,6.56,3.33,3.05,3.67,2.32,2.29,4.96,2.83,2.66,1.7
April,,,,,,,,,,1.71,2.9,4.99,4.61,2.28,3.72,4.5,1.35,5.11,1.09,3.6,4.65,2.73,2.55,3.79,3.58,2.99,1.55,4.31,2.95,4.76,4.98,3.06,4.72,4.13,1.36,4.29,3.57,0.98,2.14,3.98,3.44
May,,,,,,,,,,3.78,3.41,3.14,5.59,2.35,4.91,1.77,1.26,2.5,5.35,1.89,0.95,3.43,4.46,3.78,4.9,4.76,1.6,3.11,2.36,4.66,2.42,2.98,2.96,3.23,3.31,5.58,2.51,2.85,5.99,2.13,3
June,,,,,,,,,,2.5,3.12,7.65,1.03,3.6,3.03,5.28,4.75,2.68,5.91,4.49,1.3,0.73,0.83,5.8,4.64,6.23,4.44,3.31,8.31,1.39,3.63,1.67,5.64,2.95,5.69,4.39,3.65,3.15,5.3,3.15,1.94
July,,,,,,,,,,4.64,6.94,6.04,4.82,4.04,3.39,3.04,7.01,3.13,6.64,9.47,6.61,2.84,7.58,4.24,4.96,3.74,5.03,4.05,3.73,3.34,5.94,4.39,3.88,7.38,10.64,1.47,8.06,8.93,4.9,7.01,11.44
August,,,,,,,,,,7.61,9.39,7.05,1.89,3.78,7.46,2.51,4.43,3.62,5.16,2.28,3.56,9.47,7.2,10.33,4.21,4.14,9.41,0.27,6.92,3.84,8.78,6.04,6.25,6.68,8.41,2.13,15.86,8.93,6.37,0.72,7
September,,,,,,,,,,3,4.47,4.91,9.41,1.07,4.66,9.17,7.08,2.54,3.25,1.84,6.38,1.7,4.53,5.93,8.01,4.27,10.03,4.43,4.41,3.33,11.65,4.34,5.79,6,6.74,6.18,5.2,11.52,6.07,0.52,4.43
October,,,,,,,,,,9.67,9.17,3.74,11.1,5.87,9.04,13.91,6.22,2.72,13.22,2.84,5.48,6.39,10.85,5.13,7.19,7.35,1.82,1.16,5.13,5.37,4.36,1.15,6.22,2.58,11.17,3.3,4.48,9.12,6,6.73,5.94
November,,,,,,,,,,10.31,8.79,10.57,4.91,3.11,3.04,6.09,8.61,2.15,7.28,9.11,9.39,3.6,1.75,5.82,8.7,1.02,9.06,7.16,3.27,7.72,8.54,10.78,3.78,6.93,8.83,3.27,2.55,2.94,2.99,6.53,9.36
December,,,,,,,,,,8.97,5.26,3.48,2.86,0.89,8.17,5.27,6.17,3.6,6.71,4.57,7.87,4.04,6.4,3.66,5.64,4.36,5.5,5.38,5.66,8.32,5.18,12.64,6.24,2.66,9.74,7.9,5.36,7.44,5.59,9.98,6.9
Total,,,,,,,,,69.63,58.68,64.24,69.51,57.18,39.35,56.37,67.3,59.81,43.07,66.82,56.18,57.48,47.63,60.33,61.48,63.94,52.98,64.26,47.11,60.43,54.09,70.84,63.94,57.47,50.51,80.01,47.27,62.22,69.7,62.6,48.36,67.43
