"BOLTON W.W. (SPRINGS) NO.2",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2869,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,2.64,6.95,
February,,,,,,,,,,1.67,0.58,
March,,,,,,,,,,2.18,3.26,
April,,,,,,,,,,1.71,2.90,
May,,,,,,,,,,3.78,3.41,
June,,,,,,,,,,2.50,3.12,
July,,,,,,,,,,4.64,6.94,
August,,,,,,,,,,7.61,9.39,
September,,,,,,,,,,3.00,4.47,
October,,,,,,,,,,9.67,9.17,
November,,,,,,,,,,10.31,8.79,
December,,,,,,,,,,8.97,5.26,
Total,,,,,,,,,69.63,58.68,64.24,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.68,64.24,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.63,0.00,-0.00,
