BOLTON BELMONT - new gauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD692142,Long,-2.467143,Lat,53.623423,Elevation,800,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,2.71,4.23,3.9,2.77,1.85,5.39,8.01,8.01,3.68,6.36,4.48,4.92,2.97,8.23,2.58,5.23,3.33,6.98,1.92,4.74,6.16,3.9,7.91,4.99,4.32,5.04,6.31,5.54,9.19,5.14,6.32,4.35,3.87,6.29,7.19,13.89,2.86,6.91,,,,,,,,,,
February,,,,7.25,7.05,0.42,2.14,4.42,4.45,2.26,4.38,2.62,2.27,5.45,4.81,3.91,4.59,2.78,5.89,3.1,5.65,6.44,2.34,2.14,3.28,6,5.45,2.13,7.11,1.3,4.55,0.82,6.15,8.09,1.75,8.48,5.71,2.58,6.52,1.69,0.54,,,,,,,,,,
March,,,,2.02,5.2,5.54,9.43,5.39,3.21,3.51,0.95,4.97,3.59,5.57,2.92,4.71,4.68,5.12,4.29,4.12,1.13,3.19,8.72,5.93,6.76,2.85,2.18,3.58,2.64,8.32,5.22,4.19,3.67,2.11,2.12,3.16,3.1,8.91,3.48,2.19,3.25,,,,,,,,,,
April,,,,0.62,2.34,2.84,2.69,3.88,2.27,6.47,3.81,3.72,3.35,2.93,3.54,4.95,3.24,3.03,2.88,4.51,5.01,5.22,1.33,6.35,1.88,3,6.03,2.85,1.44,3.47,6.73,2.87,2.65,3.92,2.56,3.19,2.08,4.67,1.46,1.66,2.89,,,,,,,,,,
May,,,,2.32,4.59,1.76,0.89,3.3,4.11,3.76,2.31,1.48,4.67,4.91,3.21,0.92,4.8,5.32,4.42,3.61,4.83,2.56,3,4.77,3.4,1.87,3.11,2.22,2.99,2.03,8.02,3.67,2.51,5.29,7.2,5.66,4.85,2.04,1.57,3.72,3.33,,,,,,,,,,
June,,,,3.72,4.75,3.21,4.66,6.5,4.2,1.38,3.85,2.46,1.94,2.15,2.34,2.8,2.85,11.4,2.57,3.68,3.96,4.75,7.49,3.51,2.35,2.09,4.51,2.63,3.44,3.11,2.96,0.57,4.02,1.94,3.65,0.15,2.73,6.52,7.97,2.41,3.08,,,,,,,,,,
July,,,,3.87,6.09,6.76,3.86,2.94,2.1,4.6,3.2,2.52,5.55,4.76,2.2,3.38,3.02,4.74,7.13,8.78,6.43,0.34,6.4,1.52,6.13,4.94,3.02,3.1,4.35,1.95,8.27,2.44,5.33,6.14,6.21,2.52,4.43,5.36,4.21,4.6,6.79,,,,,,,,,,
August,,,,5.43,7.78,6.19,4.09,7.53,8.69,2.03,6.24,3.97,4.28,8.19,5.62,5.83,5.6,6.9,4.72,4.1,7.9,3.33,10.72,2.9,4.11,7.84,4.02,9.54,5.74,5.46,3.57,7.26,6.23,6.86,11.31,5.36,6.05,7.45,7.77,7.31,8.86,,,,,,,,,,
September,,,,8.01,0.51,2.6,11.12,6.96,2.23,8.27,4.04,1.63,2.61,6.6,2.53,4.1,2.57,1.76,5.89,4.37,0.78,5.07,3.99,2.38,5.09,1.11,4.64,3.69,16.57,3.43,3.83,1.97,5.97,6.81,5.82,5.9,5.34,7.68,1.37,2.87,4.38,,,,,,,,,,
October,,,,6.6,4.84,6.54,6.84,3.38,4.87,4.72,8.12,5.53,6.36,11.48,3.8,5.82,8.42,4.3,2.66,8.37,4.14,3.66,6.73,2.6,3.82,2.36,10.35,11.44,6.5,3.25,1.55,3.81,0.83,8.46,6.61,6.47,4.5,5.81,7.58,9.49,8.73,,,,,,,,,,
November,,,,5.38,5.37,4.39,2.08,4.55,5.42,3.23,6.79,7,4.18,5.26,5.17,6.13,5.15,4.74,4.82,2.68,8.12,5.81,4.72,6.11,6.87,2.16,3.67,8.37,3.83,4.79,2.59,4.03,5.21,7.83,3.56,4.88,8.26,6.49,8.53,10.37,8.39,,,,,,,,,,
December,,,,6.34,6.22,5.68,7.91,8.01,6.51,4.44,7.3,5.82,4.11,3.46,3.93,1.49,6.59,5.55,4.23,8.8,6.33,10.19,5.37,4.12,7.92,11.06,3.86,3.57,12.69,9.88,4.02,8.53,7.01,6.91,6.69,4.06,3.03,1.66,4.32,8.68,5.14,,,,,,,,,,
Total,,,,54.27,58.97,49.83,58.48,58.71,53.45,52.68,59,45.4,49.27,65.24,44.99,47.01,59.74,58.22,54.73,59.45,61.26,52.48,65.55,48.49,55.51,53.19,55.83,57.44,72.34,53.3,56.85,49.35,54.72,70.68,61.83,53.7,56.37,66.36,68.67,57.85,62.29,,,,,,,,,,
