"BOLTON, BELMONT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2869,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,2.50,1.50,5.10,7.40,6.50,4.30,9.10,2.90,3.40,2.80,,
February,4.10,8.50,4.00,4.50,4.70,5.10,1.30,2.30,2.10,4.30,,
March,3.00,6.00,6.70,1.70,3.30,3.80,4.60,2.90,4.10,3.30,,
April,3.10,2.30,6.70,2.70,1.40,2.90,3.40,2.80,3.10,3.10,,
May,3.20,6.10,3.50,1.20,3.30,2.60,5.20,3.50,1.20,4.40,,
June,4.60,3.30,9.90,5.30,1.10,5.50,4.10,1.30,3.30,1.00,,
July,6.90,7.40,8.10,4.70,6.40,3.00,6.50,2.00,10.20,5.20,,
August,2.60,9.60,7.80,4.50,2.30,3.70,4.00,2.40,6.30,9.90,,
September,7.10,3.30,3.50,9.10,5.40,7.90,5.70,8.50,3.60,7.30,,
October,3.40,4.80,5.20,7.50,4.90,7.90,6.50,3.70,3.40,4.70,,
November,7.50,6.20,10.70,5.70,2.50,5.70,4.60,2.50,9.20,3.30,,
December,10.20,9.20,5.50,6.90,7.80,4.40,8.20,4.10,3.50,6.70,,
Total,58.20,68.20,76.70,61.20,49.60,56.80,63.20,38.90,53.40,56.00,,
Calc annual,58.20,68.20,76.70,61.20,49.60,56.80,63.20,38.90,53.40,56.00,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
