"BOLTON BELMONT RESERVOIR NO 1",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2869,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.54,9.19,5.14,6.32,4.35,3.87,6.29,7.19,13.89,2.86,6.91,
February,4.55,0.82,6.15,8.09,1.75,8.48,5.71,2.58,6.52,1.69,0.54,
March,5.22,4.19,3.67,2.11,2.12,3.16,3.10,8.91,3.48,2.19,3.25,
April,6.73,2.87,2.65,3.92,2.56,3.19,2.08,4.67,1.46,1.66,2.89,
May,8.02,3.67,2.51,5.29,7.20,5.66,4.85,2.04,1.57,3.72,3.33,
June,2.96,0.57,4.02,1.94,3.65,0.15,2.73,6.52,7.97,2.41,3.08,
July,8.27,2.44,5.33,6.14,6.21,2.52,4.43,5.36,4.21,4.60,6.79,
August,3.57,7.26,6.23,6.86,11.31,5.36,6.05,7.45,7.77,7.31,8.86,
September,3.83,1.97,5.97,6.81,5.82,5.90,5.34,7.68,1.37,2.87,4.38,
October,1.55,3.81,0.83,8.46,6.61,6.47,4.50,5.81,7.58,9.49,8.73,
November,2.59,4.03,5.21,7.83,3.56,4.88,8.26,6.49,8.53,10.37,8.39,
December,4.02,8.53,7.01,6.91,6.69,4.06,3.03,1.66,4.32,8.68,5.14,
Total,56.85,49.35,54.72,70.68,61.83,53.70,56.37,66.36,68.67,57.85,62.29,
Calc annual,56.85,49.35,54.72,70.68,61.83,53.70,56.37,66.36,68.67,57.85,62.29,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
