"UPPINGHAM (RIDLINGTON)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2523,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.58,1.11,1.23,1.58,1.22,3.81,3.37,2.68,5.26,,,
February,2.72,0.64,2.85,0.49,1.98,1.99,3.39,0.99,0.69,,,
March,0.17,1.62,2.71,1.67,0.70,1.42,3.05,0.28,1.80,,,
April,3.74,3.06,0.79,2.15,3.55,2.30,3.25,0.07,2.22,,,
May,2.58,4.31,1.43,0.71,1.00,1.71,3.78,1.87,0.74,,,
June,2.32,0.46,2.70,0.97,2.96,3.73,1.12,1.30,2.27,,,
July,3.35,4.32,1.24,0.85,0.66,5.50,1.98,2.42,5.55,,,
August,2.98,1.52,0.73,1.62,2.20,0.97,1.40,2.36,5.86,,,
September,3.72,3.68,2.09,1.76,3.96,2.15,1.35,1.58,1.03,,,
October,0.63,3.32,2.53,1.27,3.03,1.60,2.40,2.19,3.80,,,
November,2.22,1.67,2.00,2.19,4.30,2.03,1.77,2.51,3.47,,,
December,0.96,0.65,0.35,4.92,3.06,1.86,2.42,3.73,1.69,,,
Total,26.97,26.36,20.65,20.18,28.62,29.07,29.28,21.98,34.38,,,
Calc annual,26.97,26.36,20.65,20.18,28.62,29.07,29.28,21.98,34.38,0.00,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,,
