"WOOLWICH BARKING OUTFALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,58,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.28,0.98,3.15,2.54,0.31,3.29,0.85,1.08,2.69,2.44,,
February,2.06,0.96,1.27,0.69,2.22,2.31,3.11,0.66,0.85,2.06,,
March,0.89,1.74,1.94,1.97,3.54,0.72,3.42,1.66,0.98,2.70,,
April,1.21,1.45,0.00,2.04,1.14,1.10,0.96,1.45,2.68,2.62,,
May,1.75,0.76,0.90,1.19,1.46,3.09,1.48,4.00,1.98,0.25,,
June,1.77,1.60,2.39,0.38,1.33,0.47,1.63,1.34,0.69,1.52,,
July,2.68,0.28,1.30,1.90,1.27,4.07,1.58,4.07,6.67,1.92,,
August,1.97,0.84,3.44,1.89,0.74,3.15,4.06,4.39,1.00,2.17,,
September,0.77,1.06,2.10,1.42,0.61,1.77,1.01,1.63,3.77,0.90,,
October,1.94,2.72,1.62,3.47,1.06,1.60,2.51,2.25,1.31,0.90,,
November,3.00,2.97,1.32,2.34,2.23,2.19,3.77,1.27,1.68,1.31,,
December,2.57,3.38,2.18,0.61,5.09,4.68,2.43,1.16,1.63,2.81,,
Total,21.89,18.74,21.61,20.44,21.00,28.44,26.81,24.96,25.93,21.60,,
Calc annual,21.89,18.74,21.61,20.44,21.00,28.44,26.81,24.96,25.93,21.60,,
Difference,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
