"HORNINGHOLD HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4160,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.30,2.40,,,,,,,,,,
February,0.80,0.40,,,,,,,,,,
March,2.20,0.90,,,,,,,,,,
April,4.80,1.20,,,,,,,,,,
May,1.70,1.90,,,,,,,,,,
June,1.50,0.50,,,,,,,,,,
July,3.20,0.20,,,,,,,,,,
August,1.10,2.40,,,,,,,,,,
September,2.00,0.70,,,,,,,,,,
October,1.20,2.50,,,,,,,,,,
November,1.00,1.60,,,,,,,,,,
December,1.90,1.50,,,,,,,,,,
Total,23.70,16.20,,,,,,,,,,
Calc annual,23.70,16.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
