WELWYN-GARDEN-CITY (SEWAGE WORKS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL250134,Long,-0.18818,Lat,51.80604,Elevation,246,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,1.36,2.44,1.46,1.79,1.62,1.86,1.14,4.21,4.08,2.55,5.35,2.36,2.35,2.55,4.23,1.54,1.92,2.02,1.58,3.6,1.18,0.86,3.05,1.77,0.96,1.04,1.97,4.05,1.06,2.24,,
February,,,,,,,,,,0.51,0.63,1.4,0.25,1.59,0.39,2.65,1.96,3.48,0.33,0.61,1.47,2.2,0.89,1.01,0.99,1.64,2.46,1.31,0.87,1.08,3.89,4.18,0.66,1.88,2.07,1.74,0.52,2.71,2.25,,
March,,,,,,,,,,0.01,1.55,0.12,1.8,2.57,1.97,0.6,1.05,2.53,0.43,1.58,2.34,2.45,1.2,0.57,0.21,0.59,1.1,4.88,0.81,1.08,0.45,3.18,2.33,0.42,1.91,1.21,0.87,1.12,1.24,,
April,,,,,,,,,,1.44,2.22,3.61,2.23,0.82,1.23,3.55,1.34,3.42,0.11,3.21,1.47,1.47,1.19,0.91,1.54,1.32,1.09,1.75,1.19,1.62,1.72,3.01,1.75,2.51,0.33,0.53,1.32,0.2,1.3,,
May,,,,,,,,,,1.85,2.45,2.42,3.61,2.06,0.62,2.03,0.67,2.64,1.74,1.52,2.08,1.61,2.79,1.99,0.83,1.99,2.5,1.05,2.38,1.68,1.5,2.69,1.66,1.45,2,4.06,0.65,0.9,2.05,,
June,,,,,,,,,,0.69,0.4,1.14,0.96,1.91,1.54,3.56,4.69,1.77,0.51,1.58,0.72,1.68,0.33,1.39,1.33,1.89,1.89,1.56,2.6,0.66,1.77,1.77,1.12,1.61,3.22,2.4,3.24,1.8,2.14,,
July,,,,,,,,,,2.84,2.38,3.46,2.11,1.35,1.33,0.58,4.41,1.15,1.01,2.62,2.78,3.26,2.44,1.35,1.09,2.32,2.23,1.56,1.09,0.9,4.18,0.91,0.56,3.08,2.97,0.1,2.21,2.34,,,
August,,,,,,,,,,0.64,2.72,4.24,1.7,0.67,2.25,1.54,0.29,2.94,2.1,3.73,0.06,4.07,2.47,1.73,3.23,1.21,3.09,0.06,2.71,1.35,2.49,3.58,4.39,1.92,3.54,1.27,5.28,1.62,,,
September,,,,,,,,,,0.28,3.04,2.21,1.62,2.4,2.71,3.94,3.28,1.44,1.92,1.7,0.95,0.45,1.39,1.67,2.19,1.86,3.49,1.28,1.39,0.33,2.94,2.65,2.93,1.68,1.33,1.4,2.28,2.77,,,
October,,,,,,,,,,3.29,0.8,0.58,4.2,1.34,1.34,3.08,1.91,2.47,3,4.83,3.24,1.05,3.65,2.62,3.06,2.63,1.83,0.06,1.92,5.21,0.39,0.91,2.71,3.07,1.77,3.46,2.3,1.83,,,
November,,,,,,,,,,6.33,3.7,2.79,1.52,1.29,1.99,4.4,3.18,1.54,2.85,4.24,6.86,2.48,1.43,1.56,3.15,0.32,4.82,0.86,1.73,2.31,4.63,4.92,3.7,1.33,4.14,1.62,0.63,2.03,,,
December,,,,,,,,,,4.89,2.21,0.74,0.55,0.58,4.17,2.71,1.93,2.78,3.13,1.16,1.39,1.54,2.4,1.27,1.38,3.03,1.89,2.74,2.28,1.43,1.49,1.88,2.54,0.52,1.56,1.98,3.64,2.13,,,
Total,,,,,,,,,,24.13,24.54,24.17,22.34,18.2,21.4,29.78,28.92,30.24,19.68,32.13,25.72,24.61,22.73,20.3,20.54,20.72,28.41,18.69,22.57,18.83,26.31,32.73,26.12,20.43,25.88,21.74,26.99,20.51,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge moved 1929 1.5 miles ENE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
