HAWKSHEAD NEAR SAWREY TOWER BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD369957,Long,-2.9710361,Lat,54.353237,Elevation,342,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,5.34,5.53,8.28,8.39,4.26,9.99,3.54,9.59,5.4,8.47,3.79,7.65,7.39,6.28,7.7,10.05,4.14,9.95,9.37,9.68,12.67,7.82,6.8,7.16,6.4,9.72,7.73,17.57,3.15,11.17,7.46,9.52,6.5,9.99,3.36,8.16,7.45,10.46,9.48,3.42,2.57,9.8,13.41,9.29,5.86,10.3,8.09,12.71,4.95,3.91
February,,2.19,2.97,7.68,6.09,4.38,5.39,4.84,3.92,5.75,9.8,10.93,5.09,4.48,9.34,10.49,7.51,1.72,8.04,1.88,7.05,0.23,6.82,8.93,1.04,7.48,10.18,5.36,7.95,2.37,0.66,7.6,0.04,6.48,0.89,10.87,3.01,10.29,3.98,8.2,2.2,7.58,2.12,5.08,2.74,8.58,6.01,1.68,6.85,4.05,6.99
March,,4.76,4.73,8.04,5.95,5.87,4.3,7.27,5.55,5.62,3.41,2.84,10.44,7.56,6.81,3.25,2.26,3.44,2.99,6.78,9.12,9.22,4.4,2.4,2.66,1.58,4.07,5.76,6.94,1.79,3.77,1.05,5.38,5.3,5.09,2.48,4.84,2.63,4.33,4.4,8.28,4.65,6.27,2.19,1.22,4.78,3.85,6.91,6.25,2.89,4.4
April,,4.48,3.54,2.31,5.96,6.48,2.03,3.2,3.04,4.73,3.96,4.56,2.11,7.77,1.54,3.68,4.38,2.51,1.38,3.27,6.87,1.98,2.91,5.45,3.12,6.77,3.51,3.03,3.28,2.52,2.59,2.76,5.75,3.48,4.78,6.17,1.38,4.91,1.16,3.09,3.45,2.22,3.66,4.24,5.37,3.42,1.94,7.82,2.69,6.47,5.42
May,,2.1,3.66,4.62,3.38,2.77,7.74,6.67,5.23,3.62,3.64,3.94,2.68,3.89,2.95,1.31,4.83,4.29,2.38,1.97,7.62,4.9,4.06,3.81,7.17,8.29,2.89,2.93,1.15,3.89,2.82,4.1,6.45,2.88,5.89,0.8,1.51,2.55,6.64,1.67,1.41,5.21,5.38,7.32,3.87,5.12,2.39,4.29,2.48,3.5,2
June,5.64,3.34,1.7,3.36,2.55,3.62,2.71,10.78,3.86,2.78,2.2,4.38,6.87,5.92,1.21,1.47,4.97,3.34,2.65,2.35,3.21,0.23,2.71,1.25,4.26,0.31,3.2,3.92,8.31,2.66,2.39,7.67,2.65,3.1,3.37,7.63,5.77,4.21,8.49,4.66,0.93,0.85,1.5,4.99,5.23,4.41,5.96,4.85,8.65,0.77,4.23
July,2.18,1.41,4.29,6.03,2.91,2.47,4.07,4.12,5.19,7.19,4.49,0.74,6.3,0.97,4.9,6.52,3.24,2.03,6.96,1.67,8.21,3.2,6.76,5.15,7.26,1.97,5.8,4.64,8.92,6.76,4.24,8.11,5.26,4.75,2.49,3.15,5.17,4.47,10.94,10.29,6.24,2.74,5.08,5.52,3.8,5.03,5.18,3.92,2.82,4.79,6.17
August,6.82,6.59,5.15,10.73,5.02,5.65,5.61,7.3,7.11,3.89,9.95,4.75,8.61,2.23,7,3.55,3.8,11.57,5.25,4.57,3.62,9.5,7.14,10.99,4.75,6.26,5.36,6.96,8.64,8.59,9.18,4.47,1.71,4.66,6.74,4.99,5.24,4.88,4.07,2.96,2.43,7.72,6,10.63,4.99,2.72,7.2,0.28,8.44,4.49,10.4
September,4.66,4.38,2.6,7.89,4.48,4.2,2.62,1.2,8.11,4,0.82,6.41,2.61,3.02,4.35,1.81,3.44,6.07,16.19,5.94,5.14,2.32,4.76,8.26,8.46,5,5.77,10.23,4.54,2.79,4.38,2.51,8.56,1.12,9.67,11.26,7.85,5.62,4.67,3.53,5.72,3.05,6.47,7.29,8.42,6.6,13.18,5.56,7.67,1.98,12.71
October,10.3,6.81,5.65,13.09,4.19,4.12,8.19,8.77,3.91,10.68,3.39,6.97,9.29,4.71,2.54,2.26,13.5,11.34,9.98,2.38,3.52,3.8,3.21,13.08,6.48,8.62,5.36,6.43,11.56,8.49,11.72,5.48,9.6,5.4,11.81,11.02,6.64,3.97,16.78,3.07,7.36,9.01,8.59,8.3,7.87,8.48,0.96,1.54,5.31,9.55,4.25
