"DALMELLINGTON, MOSSDALE WATERWORKS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS495043,Long,-4.372732,Lat,55.309703,Elevation,752,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,4.93,7.97,1.79,5.77,5.1,4.74,3.67,4.55,2.47,6.02,7.81,7.33,4.79,2.15,1.84,6.19,7,6.49,5.41,7.45,7.16,10.67,6.2,4.47,5.76,7.3,2.91,5.76,3.62,4.1,7.31,5.92,2.47,4.33
February,,,,,,,,1.89,3.23,2.19,0.25,4.35,0.11,5.81,0.55,5.11,2.26,5.72,3.02,6.3,2.34,4.32,2.59,5.62,2.63,7.62,3.58,0.92,3.78,4.94,4.79,4.99,2.55,1.96,3.99,2.4,1.42,4.01,5.84,2.39,6.8
March,,,,,,,,3.65,4.98,0.66,3.17,1.47,2.46,2.51,2.87,1.77,2.2,1.91,3.57,5.89,6.45,3.37,2.49,2.76,1,3.15,2.09,3.82,5.47,3.05,3.55,4,2.32,0.96,3.22,1.74,2.85,4.36,1.17,4.05,2.08
April,,,,,,,,2.81,1.54,1.49,1.99,2.08,3.45,1.63,3.31,3.06,0.99,2.08,0.74,2.7,2.68,2.45,2.58,4.27,2.84,2.08,1.77,7.16,3.36,5.55,4.16,2.89,2.57,2.89,1.43,2.42,1.65,1.98,2.14,4.16,5.27
May,,,,,,,,3.32,1.64,3.15,1.5,2.48,2.85,3.13,4.25,1.01,2.26,1.68,3.84,1.24,1.95,5.21,3.23,4.67,3.24,4.15,0.99,4.58,1.41,2.09,2.23,2.76,2.96,3.19,4.19,3.92,2.08,3.02,3.38,1.66,1.86
June,,,,,,,,3.82,4.4,2.3,1.94,4.77,1.93,2.48,2.7,4.23,1.48,2,7.04,3.25,1.58,1.08,1.93,4.78,3.82,3.83,2.68,3.24,5.88,0.78,3.43,1.58,2.83,1.38,4.19,2.46,3.75,1.62,4,3.42,3.03
July,,,,,,,,7.77,2.48,3.35,4.26,4.98,4.45,3.68,2.49,2.31,6.68,4.56,5.24,5.52,6.08,3.83,4.59,2.45,3.23,4.03,4.65,4.27,3.64,2.05,4.99,2.99,4.28,5.95,5.82,2.06,6.75,5.86,5.17,6.1,4.72
August,,,,,,,,4.82,4.87,5.38,8.13,2.08,1.5,2.37,4.83,1.49,2.96,2.5,3.96,4.14,2.99,6.53,4.9,4.51,4.34,2.42,3.86,0.23,5.08,4.08,5.65,6.79,4.42,3.72,4.47,1.98,7.57,5.16,6.11,1.47,4.3
September,,,,,,,,6.43,2.31,0.91,3.72,1.61,5.88,1.43,5.21,5.22,4.06,2.12,6.23,2.46,6.32,2.32,6.46,2.74,6.66,7.3,8.91,5.46,5.6,1.97,13.08,5.76,4.18,8.24,8.12,5.51,4.84,4.12,6.2,2.02,3.34
October,,,,,,,,3.98,7.08,7.38,7.06,3.22,6.65,3.22,7.22,7.6,4.5,3.8,12.4,3.37,6.88,5.27,8.34,10.15,6.51,5.82,0.81,2.13,5.37,6.38,4.62,1.31,5.54,5.29,9.83,4.22,4.28,5.39,4.32,8.44,4.24
November,,,,,,,,4.28,5.53,6.6,5.55,8.54,3.14,2.53,0.84,5.71,4.77,0.69,9.36,10.13,6.7,5.61,1.58,4.14,8.53,0.58,6.75,8.77,3.82,8.31,5.27,10.02,3.41,7.35,9.04,4.32,3.1,2.8,1.9,7.63,11.27
December,,,,,,,,2.18,3.33,10.13,5.05,3.56,5.8,1.19,7.98,4.2,4.53,2.84,6.09,2.61,7.28,3.33,9.33,2.83,8.94,5.32,5.55,3.46,8.52,10.23,2.71,9.41,4.96,5.06,8.91,8.4,6.54,6.82,6.16,8.67,6.57
Total,,,,,,,,49.88,49.36,45.33,48.39,44.24,42.96,33.65,46.8,44.18,42.71,37.71,68.82,52.4,53.4,45.16,54.21,55.92,58.23,51.71,49.09,51.2,62.6,55.63,58.95,58.26,47.32,48.9,68.97,43.05,48.93,52.45,52.31,52.48,57.81
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
