"STRETTON-ON-DUNSMORE (MANOR HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2460,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.50,3.16,4.22,2.22,1.95,1.89,1.93,4.54,1.18,0.52,,
February,2.48,0.99,1.29,1.21,2.10,2.06,1.36,1.08,0.77,4.28,,
March,2.46,2.02,1.08,0.29,0.87,1.02,6.19,0.83,1.70,1.66,,
April,1.17,1.05,0.72,1.91,0.78,2.19,1.75,1.55,2.27,1.97,,
May,2.29,3.23,3.27,1.08,2.56,1.93,1.66,3.89,3.00,2.31,,
June,1.53,0.48,2.34,2.30,3.24,2.56,1.30,1.74,0.56,1.74,,
July,4.55,2.05,0.97,2.33,1.71,2.39,2.38,2.11,1.20,2.55,,
August,3.83,2.00,1.55,2.37,2.71,5.01,0.25,4.12,1.77,2.92,,
September,0.39,1.17,1.75,3.93,1.83,3.19,1.50,4.13,2.07,4.03,,
October,2.55,2.69,1.77,2.77,3.86,0.96,0.27,2.58,6.31,0.63,,
November,2.64,1.94,1.64,4.03,0.21,5.90,1.68,1.58,2.80,3.70,,
December,1.51,2.89,0.90,1.21,3.19,3.00,2.09,2.37,1.50,1.35,,
Total,28.90,23.67,21.50,25.65,25.01,32.10,22.36,30.52,25.13,27.66,,
Calc annual,28.90,23.67,21.50,25.65,25.01,32.10,22.36,30.52,25.13,27.66,,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
