"DUNDALK, TOWN HALL",,,,,,,,,,,,
Grid ref,IJ0490007300,Long,-6.400680,Lat,54.004440,,,,,,,
Station no,6142/9,,,,,,,,,,,
,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,,
January,,,,,,,,,,1.83,,
February,,,,,,,,,,0.87,,
March,,,,,,,,,,2.52,,
April,,,,,,,,,,4.48,,
May,,,,,,,,,,1.62,,
June,,,,,,,,,,1.59,,
July,,,,,,,,,,2.29,,
August,,,,,,,,,,1.08,,
September,,,,,,,,,,1.84,,
October,,,,,,,,,,3.73,,
November,,,,,,,,,,0.90,,
December,,,,,,,,,,3.70,,
Total,,,,,,,,,,26.45,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.45,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
