MASHAM MOOR LEIGHTON RESERVOIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE161790,Long,-1.754666,Lat,54.206495,Elevation,634,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,6.08,2.24,6.12,6.06,2.42,6.08,2.65,3.21,3.01,5,5.11,6.42,4.51,2.55,3.25,4.65,5.62,3.35,6.49,1.61,5.63,2.6,3.9,3.02,3.45,1.91,5.18,4.92,5.71,6.2,3.64,4.51,3.8,5.15,3.58,4.67,3.71,3.72,8.53,1.56,2.07,3.41,2.96,0.73,3.02,2.93,5.21,3.98,3.91,3.86,5.9
February,4.02,3.2,2.51,1.87,4.03,6.21,4.89,0.72,4.47,2.63,2.46,0.12,3.83,6.57,0.86,5.37,3.1,1.69,3.27,1.21,1.66,2.94,0.5,5.16,0.27,5.78,3.75,6.45,1.97,2.95,2.81,7.46,2.19,1.91,1.96,4.05,2.91,4.7,2.24,2.68,6.42,4.41,0.55,3.1,3.38,2.57,2.41,3.67,6.69,0.16,4.74
March,0.71,2.07,4.31,6.88,2.32,1.33,5.71,2.74,1.45,4.69,4.1,2.16,2.9,1.5,1.56,1.08,0.99,2.47,2.9,0.19,2.87,0.59,2.18,2.2,3.72,1.16,2.28,4.07,0.4,3.16,1.91,3.75,3.22,1.58,0.37,0.95,1.57,7.81,2.26,1.3,1.51,4.67,2,0.5,2.47,2.55,1.53,1.89,2.94,2.36,3.14
April,3.45,1.09,0.23,4.1,1.27,1.39,1.58,2.36,1.06,2.12,5.89,1.36,3.65,2.76,2.06,4.26,1.46,2.48,0.47,1.23,3.75,4.04,3.56,1.3,3.87,3.14,1.62,4.21,0.22,1.34,2.46,2.68,1.53,1.71,2.34,1.99,2.08,5.71,2.77,3.58,3.16,2.16,1.61,3.11,0.63,0.82,2.16,0.31,1.01,4.06,1.77
May,2.26,1.42,2.76,2.71,1.88,1.87,3,2.27,3.51,1.58,3.63,1.52,1.22,2.88,6.19,4.43,2.43,1.89,2.01,2.13,1.05,3.87,5.59,3.49,2.41,1.08,2.15,3.21,2.96,1.44,1.81,1.95,2.65,3.17,1.05,3.65,3.83,2.6,1.49,1.12,1.8,8.13,1.88,2.59,4.89,3.07,0.59,1.58,5.48,1.08,1.48
June,1.98,3.04,6.96,1.81,3.39,0.86,2.17,2.21,0.51,1.15,1.02,0.63,1.76,0.81,1.64,0.14,4.05,3.1,3.47,1.28,1.92,5.44,2.43,1.16,1.83,3.37,6.33,1.69,3.22,2.38,0.47,0.54,1.17,2.3,2.1,2.93,2.34,3.83,3.83,0.6,1.21,1.08,1.11,4.01,2.3,2.33,2.99,1.52,3.81,1.53,0.89
July,2.52,0.29,4.89,1.65,2.54,4.95,2.29,1.1,5.38,2.45,5.93,2.68,5.92,3.02,5.99,1.45,2.99,5.78,0.72,2.72,6.9,3.33,3.74,3.55,1.01,0.41,3.27,2.55,3.91,3.46,4.14,1.5,2.79,1.52,2.5,2.42,2.78,2.02,0.86,2.08,2.85,1.2,1.13,3.28,2.2,0.96,5.59,3.9,3.16,1.71,4.68
August,4.42,2.66,5.66,1.43,1.59,3.66,2.36,7.66,2.65,2.52,1.34,4.97,4.18,4.34,3.1,2.73,3.15,8.97,4.3,2.81,3.8,4.01,1.89,0.33,2.6,2.02,1.9,1.5,4.35,2.63,0.45,2.26,2.94,3.31,1.76,4.06,6.52,0.97,4.55,2.46,4.92,5.29,3.46,3.29,6.3,1.67,7.63,6.48,3.52,0.87,2.87
September,0.23,2.54,2.13,1.74,1.57,0.48,3.12,1.16,7.91,1.02,0.98,1.54,4.75,3.16,4.6,2.56,2.83,4.73,0.4,1.17,5.99,4.67,2.35,2.05,2.22,6.05,2.43,1.53,2.02,1.18,2.02,0.32,1.83,4.97,6.33,2.15,5.73,2.09,2.04,2.02,4.14,1.59,4.61,2.76,3.06,1.56,4.55,3.98,3.2,0.16,3.79
October,4.03,4.28,3.18,2.84,2.35,1.58,6.94,5.13,3.15,4.56,3.76,1.57,1.34,3.52,4.23,3.82,3.45,4.49,4.49,4.02,3.71,1.42,4.66,3.63,4.39,6.01,2.8,2.93,7.31,3.86,4.08,4.52,2.82,2.24,4.62,6.37,2.33,1.42,1.02,4.28,1.94,1.67,4.31,2.14,6.39,2.06,2.01,3.67,2.77,3.98,7.91
