"MASHAM MOOR (LEIGHTON RES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3412,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,4.51,3.80,5.15,3.58,4.67,3.71,3.72,8.53,1.56,2.07,,
February,7.46,2.19,1.91,1.96,4.05,2.91,4.70,2.24,2.68,6.42,,
March,3.75,3.22,1.58,0.37,0.95,1.57,7.81,2.26,1.30,1.51,,
April,2.68,1.53,1.71,2.34,1.99,2.08,5.71,2.77,3.58,3.16,,
May,1.95,2.65,3.17,1.05,3.65,3.83,2.60,1.49,1.12,1.80,,
June,0.54,1.17,2.30,2.10,2.93,2.34,3.83,3.83,0.60,1.21,,
July,1.50,2.79,1.52,2.50,2.42,2.78,2.02,0.86,2.08,2.85,,
August,2.26,2.94,3.31,1.76,4.06,6.52,0.97,4.55,2.46,4.92,,
September,0.32,1.83,4.97,6.33,2.15,5.73,2.09,2.04,2.02,4.14,,
October,4.52,2.82,2.24,4.62,6.37,2.33,1.42,1.02,4.28,1.94,,
November,3.88,1.43,2.37,7.12,1.00,7.80,3.30,1.08,5.08,5.35,,
December,1.62,3.17,1.98,3.80,2.36,3.40,3.12,4.18,5.71,1.87,,
Total,34.99,29.54,32.21,37.53,36.60,45.00,41.29,34.85,32.47,37.24,,
Calc annual,34.99,29.54,32.21,37.53,36.60,45.00,41.29,34.85,32.47,37.24,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
