BRUSHFORD-RECTORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SS919258,Long,-3.54234,Lat,51.02138,Elevation,450,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,1.57,5.86,8.8,1.48,4.98,2.48,1.58,6.38,6.67,7.64,4.2,5.35,4.15,5.85,4.72,8.11,6.64,8.08,1.63,7.25,4.87,6.11,3.15,4.35,1.28,5.86,8.5,7.15,9.07,3.22,4.68,5.63,8.78,4.91,3.52,4.06,5.11,,,
February,,3.04,3.52,1.3,4.03,6.79,8.78,1.38,3.07,4.58,2.22,0.2,5.56,11.32,0.68,6.66,3.46,4.63,6.06,2.01,1.65,4.11,0.03,4.87,0.46,5.28,2.82,7.9,2.23,2.43,3.96,4.74,0.51,2.95,1.57,4.96,5.29,1.44,,,
March,,2.45,7.77,5.94,8.14,1.01,4.1,3.32,1.9,6.29,4.28,3.08,4.23,1.56,1.62,1.41,1.16,5.59,4.59,0.35,2.98,1.26,3.48,3.65,3.22,1.81,3.44,5.13,0.54,1.85,3.24,5.17,3.07,1.64,0.28,1.39,1.51,6.33,,,
April,,2.8,0.3,4.04,2.35,1.55,1.93,2.29,2.5,3.61,5.89,1.39,4.49,3.5,4.47,3.81,2.54,2.56,1.86,0.86,3.96,4.08,4,1.39,3.58,5.53,2.4,3.57,0.32,3.67,3.35,1.2,1.75,1.16,2.5,1.17,3.28,3.59,,,
May,,1.53,2.3,3.85,2.22,2.6,3.64,1.94,1.06,1.46,2.34,2.28,1.32,2.38,4.57,5.6,2.53,1.13,1.11,3.21,2.87,4.71,3.16,2.93,1.95,2.14,0.95,2.03,3.39,1.01,1.88,2.23,6.19,3.58,1.42,4.53,4.36,3.64,,,
June,,2.69,5.87,1.76,3.1,1.67,2.49,5.72,1.53,1.02,3.26,0.58,1.36,0.62,3.12,0.11,2.7,3.55,3.29,3.33,0.91,3.39,1.38,1.68,3.04,3.01,2.56,1.18,2.11,3.07,0.9,1.48,0.66,2.08,3.84,4.61,3.63,3.19,,,
July,,0.33,2.91,0.57,5.54,5.3,1.75,2.31,5.81,2.08,5.63,1.16,4.35,2.99,7,3.9,1.73,4.26,2.42,2.39,3.59,4.93,4.43,1.79,1,0.62,7.58,2,3.73,9.51,4.87,1.96,1.99,3.04,3.19,2.86,2.64,2.39,,,
August,,1.33,11.31,1.69,3.48,2.63,4.69,7.64,3.78,3.12,1.89,2.42,5.17,4.16,6.57,4.36,2.97,4.32,2.82,3.88,4.62,5.4,2.49,1.36,4.18,2.51,0.9,1.15,5.28,4.06,0.33,6.44,4.8,4.45,3.11,2.08,5.75,0.93,,,
September,,2.25,1.47,1.86,3.09,1.39,3.14,2.07,9.94,2.22,2.38,2.37,4.17,3.86,6.79,4.56,2.71,8.02,1.38,1.06,6.58,2.81,7.12,1.46,3.3,5.45,4.2,3,1.47,0.67,2.42,0.65,3.14,4.08,3.54,3.42,6.49,2.41,,,
October,,4.29,5.92,4.29,4.26,5.28,7.78,8.6,2.33,3.62,4.55,2.2,1.82,8.18,5.81,4.97,4.93,3.34,6.08,8.49,6.76,1.27,9.45,4.98,4.01,5.97,2.99,3.95,7.11,4.18,5.18,3.34,3.98,4.04,7.31,5.35,1.61,0.92,,,
November,,5.51,2.59,5.71,4.33,3.37,5.8,3.5,4.28,4.71,3.42,4.04,2.58,4.68,5.46,3.37,10.22,4.54,6.2,12.49,6.3,7.56,3.33,1.07,1.99,7.28,5.36,2.78,7.31,10.07,9.25,3.79,1.27,3.96,8.81,1.09,8.23,4.59,,,
December,,,6.88,3.82,9.01,9.43,4.3,1.43,8.79,10.2,5.02,3.95,6.95,5.23,6.12,5.42,0.59,3.61,5.74,11.47,5.93,2.57,2.74,1.26,11.46,5.75,4.22,3.63,6.92,3.06,4.01,3.39,6.22,3.66,5.71,7.32,6.09,5.19,,,
Total,,,56.7,43.63,51.03,46,50.88,41.78,51.37,49.58,48.52,27.87,47.35,52.63,58.06,48.89,43.65,52.19,49.63,51.17,53.4,46.96,47.72,29.59,42.54,46.63,43.28,44.82,47.56,52.65,42.61,39.07,39.21,43.42,46.19,42.3,52.94,39.73,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911 Dec Corrected by surrounding stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938 July 29 Inspection Good site somewhat open to S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938 Changes suggested at inspection carried out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916 October changed to 7.78 to ensure total matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
