BURY-ST-EDMUNDS-TROSTON-HALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL899717,Long,0.784272,Lat,52.310562,Elevation,130,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,1.25,2.06,1.74,3.31,1.84,1.43,1.89,0.82,1.21,1.39,2.41,3.07,3.18,2.64,4.83,1.6,1.77,2.58,4.03,1.73,2.34,1.16,2.1,3.75,1.05,0.8,2.13,2.24,1.03,,,3.53,1.99,,1.67,2.53
February,,,,,,2.37,2.15,2.33,1.23,0.43,0.57,2.72,0.47,2.69,0.32,2.17,2.71,2.83,0.68,0.74,1.31,2.5,0.71,0.73,1.18,1.58,1.34,1.54,1.01,0.95,3.22,3.03,1.11,1.15,,,0.92,1.91,,0.27,1.27
March,,,,,,1.46,0.48,1.69,1.75,0.09,0.81,0.23,1.66,2,2,0.65,0.38,3.83,0.7,2.04,3.37,3.56,1.61,0.72,0.4,1.46,1.05,3.91,0.65,0.93,0.44,3.37,3.32,0.5,,,0.89,1.71,,1.91,1.36
April,,,,,,2.55,2.99,1.96,1.41,1.09,2.1,3.63,2.46,1.23,2.15,2.37,1.26,2.65,0.37,2.12,1.47,1.42,0.78,0.87,1.6,1.39,1.07,1.72,1.71,1.55,1.92,3.75,1.17,2.14,,,1.05,0.27,,2.23,0.75
May,,,,,,2.06,1.68,0.42,1.31,0.95,2.92,2.39,4.04,1.53,1.06,1.18,1.1,2.33,2.2,1.26,1.06,2.05,1.72,1.2,1.25,2.02,1.48,0.53,2.58,2.25,2.07,1.98,1.26,1.78,,,0.77,1.53,,0.3,0.43
June,,,,,,0.52,3.41,4.24,2.27,0.48,0.05,1.03,0.73,2.24,1.44,3.39,4.64,2.47,1.27,1.64,0.48,1.08,0.72,2.03,1.32,2.02,3.53,3.24,2.71,0.81,1.81,1.26,2.08,2.97,,,1.94,1.14,,1.19,1.82
July,,,,,,0.62,2.42,3.45,2.66,2.09,5.12,3.92,2.55,1.49,1.08,0.8,5.73,1.58,1.29,2.46,4.53,1.81,3.79,1.06,3.2,1.27,7.19,1.49,1.94,0.68,,1.9,1.1,3.22,,,1.44,3.65,,2.62,3
August,,,,,,2.35,1.9,2.67,2.24,1.07,2.6,3.74,1.87,1.06,1.94,1.28,1.05,1.56,1.56,3.36,0.33,4.56,2.08,1.63,1.39,3.31,3.83,0.13,3.68,1.74,2.63,4.25,2.67,2.38,,,3.95,2.85,,0.54,3.46
September,,,,,,3.18,1.68,3.76,0.36,0.49,4.14,1.6,1.75,2.37,1.53,4.43,2.24,1.54,1.95,1.23,0.5,0.37,2.11,1.82,3.44,2.56,2.95,1.16,1.35,1.02,2.55,2.83,2.54,1.43,,,1.47,3.64,,0.07,3.73
October,,,,,,2.33,2.76,2.21,2.02,2.61,0.68,0.79,3.98,2.1,1.21,2.31,1.14,1.94,2.24,4.72,1.87,1.85,4.24,1.61,2.64,1.6,1.15,0.23,1.96,3.93,0.49,0.69,2.33,2.27,,,1.82,1.49,,1.65,5.03
November,,,,,,2.27,3.27,2.85,1.33,3.18,3.31,1.73,1.33,1.68,1.11,3.17,2.95,1.77,2.19,3.71,5.62,2.24,2.78,1.26,3.8,0.62,3.17,1.49,1.9,1.91,3.55,3.7,3.72,1.44,,,0.95,1.66,,1.86,2.48
December,,,,,,1.7,0.61,2.53,2.75,4.08,1.87,0.94,0.62,0.56,3.26,2.01,1.7,2.73,2.17,1.26,1.74,1.34,2.37,1.52,1.1,2.34,2.14,2.8,1.34,1.82,1.44,1.54,2.15,0.59,,,2.29,2.2,,3.41,2.71
Total,,,,,,22.66,25.41,29.85,22.64,18.4,25.6,24.61,22.28,20.16,18.49,26.17,27.97,28.41,19.26,29.37,23.88,24.55,25.49,18.48,23.05,22.51,30.06,20.34,24.58,18.64,,30.43,25.69,20.9,,,21.02,24.04,,17.72,28.57
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939 Total corrected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950 Jul estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
