"DESBOROUGH MARKET HARBOROUGH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1132,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.58,2.53,3.06,1.19,2.08,1.28,3.13,2.23,3.94,,2.94,
February,0.95,0.28,1.94,4.09,0.29,2.52,3.11,2.46,2.09,,0.89,
March,2.94,0.67,1.66,1.59,0.85,1.35,0.58,2.03,1.86,,1.43,
April,4.42,1.04,2.68,2.23,3.19,1.74,1.68,1.54,1.12,,2.91,
May,1.57,1.50,0.87,0.70,3.21,4.58,2.28,0.61,1.16,,3.43,
June,1.54,0.63,0.70,0.28,1.73,0.04,1.99,3.59,2.64,,1.51,
July,2.99,0.25,3.81,3.58,2.19,1.92,2.05,2.07,1.87,,3.63,
August,1.29,2.43,5.86,1.72,1.77,0.73,0.92,4.22,1.97,,1.98,
September,1.75,1.10,1.85,2.56,2.66,3.27,1.94,4.72,1.20,0.59,4.15,
October,1.24,1.51,3.43,3.53,4.80,3.32,2.23,2.10,4.35,3.50,1.26,
November,1.83,1.72,2.17,1.58,2.22,2.04,3.88,3.25,3.62,5.39,3.33,
December,2.29,1.51,2.34,2.96,3.07,2.87,0.64,2.49,2.39,5.42,3.09,
Total,25.39,15.17,30.37,26.01,28.06,25.66,24.43,31.31,28.21,,30.55,
Calc annual,25.39,15.17,30.37,26.01,28.06,25.66,24.43,31.31,28.21,14.90,30.55,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,0.00,
