"FELIXKIRK MOUNT ST. JOHN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.07,2.44,2.91,1.70,1.74,1.61,2.16,2.33,,2.90,,
February,0.84,0.19,2.06,3.88,1.79,3.21,1.58,1.29,,1.07,,
March,2.15,0.94,1.81,1.49,1.14,1.61,0.82,2.29,,0.25,,
April,2.90,1.18,2.18,1.51,1.79,2.72,0.65,1.56,,1.21,,
May,2.27,1.68,0.80,2.19,4.63,3.39,2.53,1.77,,1.62,,
June,1.67,0.40,2.03,0.86,1.89,0.10,4.61,3.11,,1.89,,
July,4.32,1.39,4.69,2.67,2.43,2.02,1.90,4.58,,2.07,,
August,2.44,4.02,2.68,3.26,3.21,2.48,3.01,5.65,,2.85,,
September,1.31,1.27,2.28,2.51,2.38,2.93,1.83,5.09,,0.76,,
October,2.29,1.34,1.25,2.50,4.23,2.60,2.54,2.41,,2.60,,
November,1.09,2.10,1.43,3.03,1.53,2.72,4.47,3.18,,3.09,,
December,3.56,2.11,3.46,2.68,2.93,3.04,1.14,2.04,,3.50,,
Total,27.91,19.06,27.58,28.28,29.69,28.43,27.24,35.30,,23.81,,
Calc annual,27.91,19.06,27.58,28.28,29.69,28.43,27.24,35.30,0.00,23.81,0.00,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,NaN,0.00,NaN,
