"THIRSK MOUNT ST JOHN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3432,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.89,1.64,3.22,2.89,1.51,3.60,0.42,3.68,2.30,3.59,,
February,2.57,0.93,1.99,1.05,1.64,3.34,2.96,0.80,2.03,1.06,,
March,0.71,1.86,3.14,2.45,1.88,1.36,2.75,2.95,1.23,2.87,,
April,1.70,1.39,0.10,3.38,0.58,1.19,1.10,1.73,1.49,1.84,,
May,2.08,0.96,2.49,1.78,1.69,1.27,2.33,0.96,2.57,0.83,,
June,1.59,3.34,6.02,1.90,1.82,0.27,2.61,1.77,1.13,1.32,,
July,2.62,0.78,4.17,0.58,4.66,4.11,2.43,1.35,3.56,2.80,,
August,3.77,2.95,5.10,1.00,1.67,3.23,2.01,7.08,2.37,2.27,,
September,0.24,2.51,2.15,1.34,1.41,0.82,2.36,0.64,5.44,1.30,,
October,2.66,2.18,2.61,2.21,1.98,1.10,3.44,3.24,1.84,5.14,,
November,3.04,3.98,3.31,2.20,2.64,2.04,2.82,1.93,1.69,2.68,,
December,2.86,4.24,1.10,2.01,5.10,4.92,2.02,1.75,3.69,3.19,,
Total,26.73,26.76,35.40,22.79,26.58,27.25,27.25,27.88,29.34,28.89,,
Calc annual,26.73,26.76,35.40,22.79,26.58,27.25,27.25,27.88,29.34,28.89,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,,
