BATHEASTON (MUMFORDS),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1987/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,4.01,3.48,5.37,1.83,1.63,2.20,2.43,6.46,0.98,0.18,,
February,2.96,0.38,1.71,0.72,2.96,3.08,1.07,1.63,1.30,5.32,,
March,4.30,1.98,1.25,0.51,0.89,0.78,5.19,1.33,1.60,0.85,,
April,1.36,1.54,0.74,1.78,0.95,2.00,2.30,1.92,1.73,2.53,,
May,1.68,4.94,2.85,0.95,2.47,4.20,2.83,4.45,3.00,2.66,,
June,2.11,0.23,1.88,1.97,3.59,2.30,1.61,2.49,0.37,2.04,,
July,1.55,2.83,2.18,2.11,1.39,1.34,2.76,0.83,1.48,4.66,,
August,5.09,4.61,3.07,2.44,2.52,5.00,0.96,2.90,1.49,5.53,,
September,0.37,1.93,2.59,2.53,2.01,3.97,1.40,2.30,1.46,4.77,,
October,2.28,3.86,3.73,4.45,3.78,1.19,0.29,3.42,6.51,1.61,,
November,1.81,1.41,2.38,5.69,0.33,4.92,2.19,1.65,3.41,5.70,,
December,1.95,3.70,1.61,2.40,4.03,2.46,2.86,4.28,1.62,2.36,,
Total,29.47,30.89,29.36,27.38,26.55,33.44,25.89,33.66,24.95,38.21,,
Calc annual,29.47,30.89,29.36,27.38,26.55,33.44,25.89,33.66,24.95,38.21,,
Difference,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,,
