"HARTLEY WINTNEY (COUNCIL OFFICES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,758/6,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,2.55,,1.89,3.17,1.20,3.62,
February,,,,,,3.92,,4.18,1.66,0.52,0.69,
March,,,,,,0.59,,2.87,2.21,0.03,1.15,
April,,,,,,2.39,,1.55,1.72,0.68,2.29,
May,,,,,,3.57,,0.92,1.69,1.30,1.55,
June,,,,,,0.05,,2.67,1.83,1.46,0.96,
July,,,,,,3.10,,4.21,1.58,3.02,1.90,
August,,,,,,3.35,,2.69,2.41,0.98,3.69,
September,,,,,,3.01,,5.06,1.28,0.15,2.36,
October,,,,,,2.84,,1.23,4.02,3.36,1.41,
November,,,,,,1.55,,3.73,1.97,7.77,3.85,
December,,,,,,3.09,,4.48,2.29,6.43,1.98,
Total,,,,,,30.01,,35.48,25.83,26.90,25.45,
Calc annual,0.00,0.00,0.00,0.00,0.00,30.01,0.00,35.48,25.83,26.90,25.45,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,NaN,-0.00,0.00,0.00,-0.00,
