"WESTMINSTER WESTERN PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,33,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.21,1.65,2.14,1.30,2.66,1.54,2.18,1.49,2.89,0.77,2.41,
February,0.46,0.19,1.84,2.60,0.48,2.63,2.62,3.07,1.31,0.43,0.51,
March,1.20,0.99,1.55,2.06,0.75,0.63,0.19,2.32,1.34,0.00,1.44,
April,2.36,1.21,2.65,1.33,2.85,1.40,2.81,1.84,1.13,1.10,1.23,
May,0.59,1.21,0.97,2.09,2.74,1.41,1.61,1.20,2.21,1.16,3.19,
June,1.43,0.22,1.10,0.38,2.21,0.11,3.14,2.57,2.14,0.94,1.96,
July,3.78,0.09,3.56,2.77,2.88,3.45,1.76,2.66,2.11,1.44,1.76,
August,1.86,0.95,1.93,1.23,2.34,2.54,1.64,3.43,2.64,1.70,2.30,
September,3.31,1.98,1.86,0.98,2.30,1.92,1.16,4.09,0.67,0.16,2.98,
October,0.78,0.72,0.78,5.05,3.97,2.40,2.11,1.23,3.26,2.64,0.94,
November,0.92,2.03,1.23,1.44,2.26,1.52,4.89,2.37,1.75,4.88,3.73,
December,1.71,0.96,3.08,1.91,2.86,2.36,0.24,3.42,2.18,3.80,1.50,
Total,20.61,12.20,22.69,23.14,28.30,21.91,24.35,29.69,23.63,19.02,23.95,
Calc annual,20.61,12.20,22.69,23.14,28.30,21.91,24.35,29.69,23.63,19.02,23.95,
Difference,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
