"GREENFIELD (CHEW RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3095,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.73,10.04,3.84,6.20,3.82,4.24,4.65,4.88,13.48,1.74,6.62,
February,5.70,0.78,6.83,5.82,2.10,7.09,4.90,2.05,6.29,1.08,1.08,
March,3.08,4.22,3.35,2.55,1.62,2.36,2.35,5.60,1.95,1.71,2.96,
April,7.24,2.25,3.97,4.08,2.35,3.41,3.31,5.28,1.64,2.22,4.27,
May,6.87,2.73,1.71,5.63,7.35,5.02,5.15,2.00,3.37,3.95,3.29,
June,4.23,0.80,4.72,2.06,3.34,0.22,4.49,5.98,7.78,2.16,5.72,
July,-999.00,2.78,6.69,6.06,4.74,3.06,4.11,4.83,3.18,3.97,11.01,
August,4.45,7.34,8.31,6.00,8.76,5.05,7.41,7.75,6.89,8.77,7.13,
September,3.45,1.69,6.27,5.92,5.96,5.22,5.00,9.04,0.99,3.05,5.58,
October,1.82,3.20,1.63,5.74,7.30,6.83,4.31,5.81,5.79,7.10,8.42,
November,2.23,2.62,4.02,6.64,3.62,3.05,5.56,5.98,8.26,10.08,6.97,
December,4.47,8.05,3.60,4.43,5.68,4.53,3.27,0.97,3.34,8.71,3.29,
Total,60.55,46.50,54.94,61.13,56.64,50.08,54.51,60.17,62.96,54.54,66.34,
Calc annual,49.27,46.50,54.94,61.13,56.64,50.08,54.51,60.17,62.96,54.54,66.34,
Difference,11.28,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
