STIRLING POLMAISE GARDENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS780916,Long,-3.9629533,Lat,56.101546,Elevation,220,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5357/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,3.95,4.95,4,2.4,,,,,,,,,,,,,,,,3.7,7.17,5.59,7.61,1.77,5.76,5.24,8.68,4.69,1.6,1.91,5.67,6.93,5.6,2.92,6.45,6.13,8.66,4.95,3.68,,4.05,0.91,,2.81,,,,,
February,,,3.73,4.38,5.02,7.97,,,,,,,,,,,,,,,,3.06,0.06,3.19,0.31,4.31,1.92,5.01,2.14,6.26,1.95,4.38,1.92,4.69,1.46,7.49,3.56,2.01,7.11,5.29,4.5,,0.48,1.35,,2.66,,,,,
March,,,5.13,6.5,5.59,2,,,,,,,,,,,,,,,,1.06,2.25,2.94,3.39,1.52,3.07,2.98,3.03,3.57,4.07,3.08,3.8,2.63,0.54,3.6,2.6,4.71,4.25,1.65,3.4,,3.71,2.12,,2.46,,,,,
April,,,1.1,3.7,2.2,3,,,,,,,,,,,,,,,,2.57,4.88,1.55,3.68,3.87,1.51,2.21,0.49,2.26,3.77,1.47,3.91,3.26,3.08,2.27,0.78,8.26,3.42,3.98,3.57,,1.78,2.03,,2.28,,,,,
May,,,1.55,3.1,2,1.75,,,,,,,,,,,,,,,,5.96,3.81,2.33,1.96,0.3,1.2,2.51,4.57,1.41,1.63,3.3,3.46,4.88,2.88,5.53,1.8,5,2.6,3.11,1.91,1.61,2.48,2.43,4.68,3.58,,,,,
June,,,4.5,3.65,0.41,1.6,,,,,,,,,,,,,,,,6.27,1.74,1.08,2.35,4.96,1.98,2.12,5.74,2.35,0.64,0.91,2.1,3.3,3.15,4.31,3.4,3.96,5.38,1.19,1.69,2.33,2.57,2.67,2.58,1.49,,,,,
July,,,2.22,0.7,3.19,3.1,,,,,,,,,,,,,,,,4.81,2.91,3.61,2.64,0.88,4.29,3.45,4.38,5.15,5.06,3.23,1.63,2.56,3,4.49,3.91,4.38,4.08,3.01,6.06,4.5,2.58,5.64,1.75,0.89,,,,,
August,,,4.1,1.78,3.55,3.86,,,,,,,,,,,,,,,,2.13,0.97,2.22,5.5,2.14,2.7,3.96,2.52,1.46,1.21,3.82,5.14,6.81,3.75,2.13,3.42,0.05,8.72,4.02,6.67,5.91,5.15,2.55,4.04,1.23,,,,,
September,,,2.4,2.88,1.55,1.9,,,,,,,,,,,,,,,,1.37,3.68,0.94,5.69,7.11,5.09,3.01,4.39,2.25,2.5,1.93,6.32,3.69,4.81,5.16,7.1,5.24,5.66,1.34,10.2,3.23,2.13,5.53,5.8,3.18,,,,,
October,,,4.45,3,1.4,4.95,,,,,,,,,,,,,,,,3.1,6.05,3.9,7.17,9.76,4.81,4.39,9.03,2.92,5.52,5.76,3.96,9.64,4.81,6.56,0.89,2.5,4.68,5.41,3.8,,4.36,2.41,9.63,3.22,,,,,
November,,,4.55,6.35,5.85,2.55,,,,,,,,,,,,,,,,8.76,3.46,2.81,0.93,4.24,3.6,0.69,8.67,8.75,6.32,4.61,0.69,2.75,8.37,0.32,7.2,6.63,3.83,3.96,3.18,6.73,1.93,,8.33,2.35,,,,,
December,,,10.75,2.48,9.72,5.02,,,,,,,,,,,,,,,,3.78,9.99,0.79,6.02,2.99,6.61,3.39,3.94,2.32,4.8,4.3,6.16,2.08,4.76,4.55,5.11,2.4,7.64,8.39,2.25,7.02,3.88,,6.76,8.06,,,,,
Total,,,48.43,43.47,44.48,40.1,,,,,,,,,,,,,,,,46.57,46.97,30.95,47.25,43.85,42.54,38.96,57.58,43.39,39.07,38.7,44.76,53.22,46.21,49.33,46.22,51.27,66.03,46.3,50.91,,35.1,,,34.21,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Very different location to first station with same name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
