"CANT CLOUGH SOUTH SIDE BURNLEY W.W.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2959,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.79,8.07,4.40,4.39,3.27,4.08,5.29,4.62,10.58,2.43,7.84,
February,3.31,0.64,4.54,7.05,1.11,7.73,3.99,2.36,5.22,0.93,0.93,
March,4.47,3.55,3.37,2.30,1.44,1.58,1.73,4.36,4.31,1.03,2.85,
April,6.48,1.67,4.24,3.65,2.29,3.21,2.16,3.10,1.24,1.45,3.63,
May,5.56,2.71,1.91,3.87,5.21,4.36,4.01,1.34,1.97,3.43,2.06,
June,2.05,0.20,2.56,1.34,2.47,0.05,3.92,3.76,6.90,1.55,2.19,
July,7.20,2.20,5.52,5.93,4.17,1.64,2.51,3.62,1.66,2.74,6.56,
August,2.33,5.33,6.51,6.27,6.57,4.78,4.54,7.63,7.02,4.88,7.79,
September,2.67,2.06,4.60,5.80,5.96,3.90,3.16,6.13,0.94,1.78,3.86,
October,2.65,2.69,1.20,6.36,5.32,5.82,3.54,4.67,7.10,6.40,5.90,
November,2.97,2.49,3.18,5.93,2.99,3.15,8.20,4.25,7.48,10.03,5.99,
December,4.13,6.17,5.48,4.25,6.29,3.88,1.98,1.32,3.09,12.19,4.66,
Total,48.61,37.78,47.51,57.14,47.09,44.18,45.03,47.16,57.51,48.84,54.26,
Calc annual,48.61,37.78,47.51,57.14,47.09,44.18,45.03,47.16,57.51,48.84,54.26,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,
