"TOTNES (STAVERTON)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1696,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,9.88,5.18,5.60,2.17,6.14,7.99,7.54,4.99,9.52,3.09,8.08,
February,1.18,0.26,5.22,9.07,1.87,5.91,4.09,3.92,4.64,3.74,1.73,
March,4.53,3.20,4.72,2.64,2.82,0.31,1.28,4.73,4.80,0.41,3.16,
April,4.60,0.86,5.17,4.04,4.56,3.35,2.41,2.48,3.06,0.63,3.35,
May,2.08,3.06,0.92,1.88,4.97,5.55,1.36,0.37,0.74,3.75,2.29,
June,2.05,0.05,0.79,0.28,1.99,0.00,3.93,2.65,2.37,2.63,0.47,
July,4.48,0.49,5.03,2.24,4.84,3.17,0.91,3.49,2.10,1.68,1.86,
August,1.67,2.61,3.86,3.07,2.92,4.10,1.77,3.84,2.52,2.88,4.49,
September,2.27,1.42,2.98,3.71,6.15,3.60,0.86,5.36,1.89,0.41,5.16,
October,3.83,1.67,2.02,8.02,7.70,5.57,3.84,4.01,8.12,6.65,5.32,
November,2.90,3.82,3.57,3.76,5.33,3.49,10.92,3.98,8.32,15.46,9.11,
December,7.55,2.43,7.86,3.94,8.77,7.84,0.54,5.58,5.68,12.29,4.89,
Total,47.02,25.05,47.74,44.82,58.06,50.88,39.45,45.40,53.76,53.62,49.91,
Calc annual,47.02,25.05,47.74,44.82,58.06,50.88,39.45,45.40,53.76,53.62,49.91,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
