HILDENBOROUGH-GAILES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ572488,Long,0.249466,Lat,51.216764,Elevation,159,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,2.77,2.44,3.42,1.01,3.18,2,2.64,1.67,2.55,1.2,4.78,5.93,3.28,4.59,2.47,2.99,2.84,5.5,1.96,2.2,2,2.3,3.76,1.07,1.18,3.02,2.48,1.17,1.5,3.84,4.66,2.01,2.69,2.67,3.57
February,,,,,,,2.42,4.52,1.81,0.54,1.35,2.48,0.52,2.2,0.25,3.94,2.2,4.94,1.01,1.5,2.1,2.54,1.05,2.02,1.19,1.81,2.95,1.67,2.04,1.29,5.59,6.55,1.21,1.24,2.49,2.17,0.73,4.28,2.37,0.15,2.19
March,,,,,,,0.47,3.88,1.77,0.02,1.26,0.33,1.82,3.17,2.91,0.39,1.13,4.07,0.61,1.43,2.77,2.71,2.65,0.44,0.08,1.53,1.4,5.4,1.08,1.11,1.19,3.99,3.5,0.44,2.91,1.45,1.03,0.96,1.41,1.81,1.59
April,,,,,,,3.75,1.84,1.85,0.96,1.38,4.38,2.25,0.67,2.19,3.15,1.94,2.51,0.52,2.41,2.2,1.68,1.83,1.3,1.57,1.41,2.32,1.75,1.58,1.55,3.26,2.5,1.95,2.66,0.37,0.28,1.49,0.19,1.55,2.08,0.68
May,,,,,,,1.25,1.41,1.63,1.71,2.49,2.7,3.52,2.23,0.66,1.84,0.29,2.73,2.82,0.94,1.71,1.27,3.51,2.96,0.74,2.64,2.78,1.79,1.8,1.41,1.47,1.55,1.2,1.32,2.16,4.09,0.35,1.69,1.9,1.59,1.94
June,,,,,,,2.88,3.31,2.53,0.99,1.18,1.42,0.89,1.65,1.81,2.64,3.27,2.58,0.6,1.1,0.33,1.91,0.17,1.25,1.21,1.26,1.99,2.31,3.82,0.81,1.14,1.78,1.43,1.94,2.83,2.11,2.85,1.57,4.24,0.99,1.83
July,,,,,,,1.85,4.28,1.81,0.95,1.58,2.5,2.21,1.61,1.55,1.01,3.17,1.01,1.48,2.35,3.5,2.66,2.36,1.99,1.91,4.16,1.61,0.93,1.3,0.44,2.64,2.59,0.66,2.79,3.17,0.94,4.21,4.22,1.2,2.66,3.47
August,,,,,,,1.18,5.81,2.5,2.73,3.15,3.94,0.66,0.77,1.78,3.54,1.63,4.8,1.92,2.24,0.1,3.95,3.5,1.64,3.14,1.92,4.74,0.26,4.04,1.42,2.34,5.27,3.1,1.97,3.14,1.21,3.39,1.79,3.83,0.9,4.55
September,,,,,,,0.83,4.58,0.45,0.33,3.15,2.03,1.97,3.48,1.5,4.24,2.54,2.12,2.78,1.18,1.37,0.57,1.89,1.37,2.7,1.23,3.14,1.64,1.52,1.66,2.94,3.75,3.31,3.8,2.09,2.48,2.76,3.36,3.96,0.19,2.45
October,,,,,,,2.37,1.44,4.7,3.25,1.23,0.67,6.07,1.82,2.09,3.67,2.22,2.56,2.86,7.42,3.61,1.16,3.07,3.08,4.81,2.42,1.38,0.36,1.66,7.15,0.27,1.27,2.77,3.28,2.34,5.1,1.41,1.09,2.84,3.19,6.35
November,,,,,,,6.07,2.67,3.05,7.12,5.86,4.08,1.03,1.35,2.68,5.65,5.22,1.51,3.08,5.23,7.23,3,1.09,1.75,4.67,0.34,4.87,1.11,1.86,3.12,5.78,5.23,4.96,1.47,5.12,0.85,0.94,3.9,1.43,3.73,4.86
December,,,,,,,0.64,4.58,3.55,6.48,2.39,0.4,0.39,0.62,5.93,3.58,2.7,4.93,3.14,1.33,1.93,1.73,2.7,2.11,2.18,3.72,2.7,2.88,4.12,1.65,1.53,2.95,2.87,0.87,2.04,2.43,3.38,2.16,3.86,4.64,3.41
Total,,,,,,,26.48,40.76,29.07,26.09,28.2,26.93,23.97,21.24,25.9,34.85,31.09,39.69,24.1,31.72,29.32,26.17,26.66,25.41,26.16,24.64,31.88,22.4,28.58,22.68,29.33,40.45,29.44,22.95,30.16,26.95,27.2,27.22,31.28,24.6,36.89
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922 values in orig csv are aggregates for mean total purposes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
