CHATHAM-WOOLMANS-WOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ746635,Long,0.505541,Lat,51.343766,Elevation,470,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,2.87,1.92,2.51,1.15,2.96,2.07,2.96,1.73,3.01,0.88,2.66,1.64,2.1,1.66,1.87,1.31,4.53,4.92,2.67,4.32,2.32,3.08,1.8,4.71,1.26,2.27,1.28,1.81,3.31,0.84,1.22,2.41,2.1,1.1,1.56,3.4,5.51,1.45,2.67,2.51,2.83
February,0.55,0.85,1.91,3.4,0.88,2.64,2.59,3.45,1.25,0.28,1.16,1.76,0.37,1.21,0.27,3,1.89,4.27,1.14,1.47,1.94,1.86,0.92,1.03,1.27,1.2,2.5,1.22,1.82,0.94,4.11,6.05,1.09,1.24,1.95,2.57,0.59,3.72,2.68,0.05,2.19
March,0.86,1.27,1.81,2.15,1.01,1.02,0.39,3.11,2.13,0.12,1.43,0.14,1.46,2.62,2.42,0.46,1.09,3.99,0.52,1.8,3.69,1.76,2.54,0.33,0.05,1.78,1.41,4.47,0.64,0.78,1.16,3.32,3.42,0.26,2.76,1.41,0.75,1.32,1.06,1.87,1.95
April,3.09,1.73,2.58,1.58,3.1,2.04,6.5,1.63,2.71,1.45,1.47,4.07,1.85,0.64,1.43,2.83,2.06,2.32,0.6,2.67,1.54,2.23,1.31,1.34,1.18,1.45,2.18,1.57,1.49,1.5,2.56,2.59,1.06,2.15,0.25,0.2,1.35,0.08,1.8,2.41,0.6
May,0.74,1.28,0.58,3.28,2.51,2.37,1.05,1.01,3.04,1.1,3.54,2.94,3.5,2.28,0.47,2.21,0.2,3.32,2.46,2.23,1.14,1.76,2.99,3.06,0.5,2.52,3.72,1.61,2.11,1.58,1.76,2.29,1.01,2.36,1.73,4.68,0.48,1.56,1.96,0.85,2.56
June,1.37,0.27,1.5,0.85,2.04,0.37,3.02,3.14,2.78,0.75,1.25,1.25,1.02,1.42,1.95,2.05,4.87,2.5,0.64,1.28,0.67,2.72,0.57,1.64,1.24,1.04,1.69,2.94,3.27,0.63,1.17,1.35,1.8,3.08,5.01,2.42,2.58,1.55,3.98,1.12,1.6
July,3.23,0.52,3,0.87,4.03,3.3,1.67,3.77,1.79,1.16,3.27,2.35,2.68,4.17,1.59,0.97,3,1.16,1.5,2.43,3.88,2.52,2.6,1.56,2.4,2.85,2.41,2.33,1.32,1.03,3.89,2.94,0.87,2.88,2.74,1.37,5,3.39,2.53,1.94,3.27
August,1.7,0.63,2.61,1.45,2.89,2.46,1.46,4.06,3.25,2.71,3.74,3.65,0.87,0.67,1.58,3.07,1.16,1.57,1.21,3.4,0.09,4.13,2.44,1.85,3.48,2.25,5.41,0.02,3.32,1.29,1.97,4.06,3.11,1.47,3.78,1.09,4.14,2.84,4.65,0.79,4.39
September,4.1,1.07,3.07,1.94,3.11,2.02,0.7,4.96,0.77,0.6,4.21,2.13,2.11,3.28,1.51,4.38,2.18,2.79,3.09,1.29,0.9,0.37,2.71,2.12,2.87,0.74,2.83,1.23,1.48,0.9,2.5,4.81,3.89,3,2.29,2.79,2.34,2.82,3.76,0.24,3.83
October,0.81,0.9,1.95,5.87,3.81,3.9,2.77,1.36,3.96,3.11,1.25,0.64,5.59,1.73,1.71,3.54,2.4,2.77,2.57,9.52,3.23,0.8,3,3.02,4.8,2.22,2.16,0.46,1.6,7.84,0.28,0.87,2.54,2.71,1.81,4.56,1.36,1.24,3.88,2.65,6.61
November,0.94,1.61,1.6,2.39,3.26,2.47,5.65,2.72,3.61,6.12,4.91,3.46,1.08,1.18,2.03,4.85,4.13,1.58,2.82,4.79,7.04,3.36,1.85,1.36,4.33,0.82,4.75,1.03,1.87,2.68,5.43,4.01,5.06,1.12,5.09,0.93,0.75,3.59,1.89,3.82,4.37
December,2.43,1.61,3.01,2.07,2.99,2.74,0.76,3.75,3.75,4.91,2.51,0.47,0.38,0.56,4.98,2.93,1.87,4.11,3,1.27,1.65,1.81,1.9,1.74,1.38,3.63,2.31,2.53,3.06,1.2,1.91,2.02,2.84,0.91,1.59,2.08,2.91,3.22,3.8,4.56,3.13
Total,22.69,13.66,26.13,27,32.59,27.4,29.52,34.69,32.05,23.19,31.4,24.5,23.01,21.42,21.81,31.6,29.38,35.3,22.22,36.47,28.09,26.4,24.63,23.76,24.76,22.77,32.65,21.22,25.29,21.21,27.96,36.72,28.79,22.28,30.56,27.5,27.76,26.78,34.66,22.81,37.33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
