"ARDEE, LISRENNY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6142/8,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,2.38,3.79,3.44,1.46,3.70,,
February,,,,,,3.19,2.16,0.95,0.55,2.15,,
March,,,,,,2.13,3.50,1.33,4.78,2.54,,
April,,,,,,2.93,1.56,1.57,1.69,3.97,,
May,,,,,2.47,2.25,4.93,1.27,1.70,2.57,,
June,,,,,0.66,0.72,1.61,0.52,3.44,0.16,,
July,,,,,3.47,1.91,4.09,3.18,6.37,2.83,,
August,,,,,1.39,1.76,1.84,2.02,2.43,6.08,,
September,,,,,2.91,5.18,3.36,2.30,0.61,1.55,,
October,,,,,1.70,3.66,4.99,1.25,0.94,6.32,,
November,,,,,2.53,3.07,2.26,3.21,4.76,1.89,,
December,,,,,3.09,1.18,5.17,2.44,3.38,2.73,,
Total,,,,,,30.36,39.26,23.42,32.11,36.49,,
Calc annual,0.00,0.00,0.00,0.00,18.22,30.36,39.26,23.48,32.11,36.49,,
Difference,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,-0.06,0.00,0.00,,
