BARTON MOSS DOWNHOLLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD324094,Long,-3.022412,Lat,53.576821,Elevation,15,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR6426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,,3.7,3.8,1.86,1.95,2.8,2.8,1.45,4.07,1.1,2.11,2.01,3.33,0.73,3.53,3.11,,,,,,3.71,2.68,3.9,3.6,2.11,2.75,1.65,3,3.48,5.92,,
February,,,,,,,,,,1.25,2.93,1.34,1.51,2.14,3.77,1.43,2.91,1.62,2.33,1.06,2.83,2.53,1.52,0.89,,,,,,1.12,2.6,0.72,3.25,3.26,0.7,4.75,2.69,1.77,2.87,,
March,,,,,,,,,,1.16,0.91,2.05,2.22,2.98,2.08,2.91,2.32,2.2,2.48,2.77,0.76,0.98,4.29,3,,,,,,5.07,3.89,2.49,1.04,1.14,1.07,0.87,0.68,3.2,1.68,,
April,,,,,,,,,,2.94,1.45,1.36,1.46,1.59,1.33,2.41,0.84,1.02,2.5,2.85,2.11,2.14,0.3,3.05,,,,,,1.24,4.37,1.27,1.5,2.58,1.58,1.65,1.26,1.07,1.07,,
May,,,,,,,,,,1.99,1.7,1.03,2.85,2.93,1.88,0.33,3.21,2.8,2.59,1.15,3.16,0.98,1.7,2.28,,,,,3.75,1.05,3.45,1.45,1.22,2.83,5.27,5.24,2.61,0.98,1.5,,
June,,,,,,,,,,1.63,2.19,1.66,1.77,2.32,1.14,1.91,1.53,5.42,1.65,2.83,3.62,2.38,3.61,2.15,,,,,1.5,1.46,3.41,0.65,1.8,0.56,2.4,0.03,1.19,3.02,4.46,,
July,,,,,,,,,,1.29,0.72,1.36,2.5,2,1.33,1.99,1.19,2.05,3.14,5.68,3.86,0.29,3.9,2.04,,,,,,1.39,5.76,1.26,4.92,3.17,4.38,3,3.28,3.05,2.38,,
August,,,,,,,,,,1.8,6.02,2.99,2.09,4.46,3.37,2.92,2.91,3.73,3.33,3.89,4.31,3.04,4.82,1.85,,,,,,3.12,2.16,4.69,4.42,4.09,4.97,3.25,3.32,4.9,3.55,,
September,,,,,,,,,,3.99,1.23,0.69,1.61,4.96,2.24,2.09,1.66,0.9,3.76,2.66,0.44,4.29,1.27,2.1,,,,,,1.95,3.5,1.61,2.54,3.44,3.93,3.7,4.35,5.8,1.24,,
October,,,,,,,,,,2.66,3.89,3.14,2.86,6.72,1.91,2.67,5.73,3.64,2.23,3.9,3.24,2.78,3.76,2.34,,,,,,2.88,1.21,2.8,0.3,3.85,4.7,3.5,3.1,2.62,4.65,,
November,,,,,,,,,,1.64,3,3.99,1.94,3,1.9,4.44,2.15,2.54,2.45,1.53,4.57,2.68,2.11,3.24,,,,,,1.45,1.25,2.46,2.39,4.2,1.65,3,5.41,4.16,5.51,,
December,,,,,,,,,,2.53,3.34,3.88,2.44,2.09,2.74,0.63,3.03,3.14,2.65,5.9,2.6,4.45,2.12,1.59,,,,,,4.47,2.1,3.4,3.95,4.1,3.83,2.24,1.42,1.36,2.51,,
Total,,,,,,,,,,26.58,31.18,25.35,25.2,37.99,26.49,25.18,31.55,30.16,31.22,36.23,34.83,27.27,32.93,27.64,,,,,,28.91,36.38,26.7,30.93,35.33,37.23,32.88,32.31,35.41,37.34,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gauge marked on OS 25"" 1892-1914 map",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
