"BRISBANE, LARGS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR253,,,,,,,,,,,
,,,,,,,,,,,,
,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,,
January,,,,,5.10,6.10,5.80,3.70,3.00,8.00,,
February,,,,,6.00,2.70,3.30,1.70,10.30,4.10,,
March,,,,,5.00,3.60,5.20,1.60,4.10,1.70,,
April,,,,,3.10,3.90,2.70,3.10,1.20,2.50,,
May,,,,,0.10,1.60,2.30,4.40,2.40,3.80,,
June,,,,,4.70,5.50,5.60,3.00,4.30,2.90,,
July,,,,,3.50,3.20,9.30,3.30,6.00,4.90,,
August,,,,,2.50,2.60,5.10,3.10,4.60,3.00,,
September,,,,,2.00,5.10,4.00,5.30,2.90,2.20,,
October,,,,,3.30,9.20,6.50,6.40,4.70,4.20,,
November,,,,,3.70,6.10,5.10,5.80,5.90,8.20,,
December,,,,,0.30,5.20,1.60,6.60,6.00,2.80,,
Total,,,,,39.30,54.80,56.50,48.00,55.40,48.30,,
Calc annual,0.00,0.00,0.00,0.00,39.30,54.80,56.50,48.00,55.40,48.30,,
Difference,NaN,NaN,NaN,NaN,0.00,-0.00,-0.00,0.00,0.00,0.00,,
