"BALQUHIDDER CALLENDER",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,,
January,,,,,,,,3.50,,,,
February,,,,,,,,3.00,,,,
March,,,,,,,,3.60,,,,
April,,,,,,,,5.60,,,,
May,,,,,,,,6.40,,,,
June,,,,,,,,2.70,,,,
July,,,,,,,,3.30,,,,
August,,,,,,,,4.55,,,,
September,,,,,,,5.60,4.30,,,,
October,,,,,,,,11.85,,,,
November,,,,,,,,11.70,,,,
December,,,,,,,1.50,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,7.10,60.50,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
