"BOCKLETON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,,
January,1.97,2.82,0.32,,,,,,,,,
February,0.97,0.37,1.57,,,,,,,,,
March,0.25,1.12,2.62,,,,,,,,,
April,0.50,1.22,,,,,,,,,,
May,3.25,1.52,,,,,,,,,,
June,1.85,3.37,,,,,,,,,,
July,2.27,2.92,,,,,,,,,,
August,1.15,3.02,,,,,,,,,,
September,2.25,3.45,,,,,,,,,,
October,0.49,3.77,,,,,,,,,,
November,2.87,3.85,,,,,,,,,,
December,0.40,1.45,,,,,,,,,,
Total,18.22,28.88,,,,,,,,,,
Calc annual,18.22,28.88,4.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
