"MAKERSTOUN OBSR. GAUGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR321,,,,,,,,,,,
,,,,,,,,,,,,
,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,,
January,,,,1.98,1.91,1.32,,0.23,0.96,2.77,,
February,,,,1.93,2.08,0.71,,0.75,3.78,0.73,,
March,,,,0.93,1.63,1.28,,0.29,3.46,1.51,,
April,,,,2.23,0.68,1.26,,1.23,1.03,2.48,,
May,,,,3.24,0.55,2.22,,4.36,0.29,2.78,,
June,,,,1.31,3.08,2.94,,1.97,3.40,2.43,,
July,,,1.80,2.68,2.55,1.46,,3.15,1.79,2.09,,
August,,,2.20,2.75,1.51,3.16,,1.03,3.22,2.75,,
September,,,3.08,1.08,3.11,-999.00,,1.38,1.18,1.66,,
October,,,1.32,3.64,1.54,4.25,,2.03,3.57,2.67,,
November,,,1.85,2.04,2.78,1.70,,2.54,2.73,1.37,,
December,,,2.10,0.95,0.36,1.85,,4.05,1.63,2.00,,
Total,,,,24.76,21.78,23.99,,23.01,27.04,25.24,,
Calc annual,0.00,0.00,12.35,24.76,21.78,22.15,0.00,23.01,27.04,25.24,,
Difference,NaN,NaN,NaN,0.00,0.00,1.84,NaN,0.00,0.00,0.00,,
