"WIGTON HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR479,,,,,,,,,,,
,,,,,,,,,,,,
,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,,
January,,,,2.96,,2.15,3.01,1.77,1.71,5.23,,
February,,,,1.42,,0.93,1.45,1.00,9.32,1.35,,
March,,,,0.99,,2.72,3.50,1.05,2.75,0.71,,
April,,,,4.89,,1.65,3.30,1.62,1.51,1.81,,
May,,,,3.31,,1.07,1.48,4.11,0.60,2.09,,
June,,,,2.16,,3.07,3.91,3.07,4.81,0.69,,
July,,,,5.97,,2.26,8.15,0.00,2.73,2.55,,
August,,,,4.17,,4.21,4.96,2.81,2.89,4.01,,
September,,,,0.55,,3.65,1.08,3.08,1.26,1.72,,
October,,,,5.03,,6.45,5.24,4.99,3.37,4.15,,
November,,,,4.21,,3.33,3.40,5.27,2.83,3.47,,
December,,,,2.05,,4.93,1.58,3.56,3.23,1.56,,
Total,35.19,37.02,25.73,37.71,31.90,36.42,41.06,32.33,37.01,29.34,,
Calc annual,0.00,0.00,0.00,37.71,0.00,36.42,41.06,32.33,37.01,29.34,,
Difference,35.19,37.02,25.73,0.00,31.90,0.00,0.00,0.00,0.00,0.00,,
