"ST JAMES CHURCH WHITEHAVEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,,
January,,,,,,2.77,3.29,1.36,3.30,3.52,,
February,,,,,,2.03,0.96,1.37,6.40,1.42,,
March,,,,,,2.85,2.15,1.10,3.50,0.44,,
April,,,,,,1.77,2.13,1.88,0.29,1.10,,
May,,,,,,0.99,1.62,2.97,1.45,2.34,,
June,,,,,,3.17,1.68,2.41,3.04,0.76,,
July,,,,,,1.98,6.99,0.82,2.44,3.62,,
August,,,,,,5.10,3.32,2.81,4.19,4.04,,
September,,,,,,2.41,2.16,2.37,1.72,2.04,,
October,,,,,,4.85,6.12,3.84,4.63,3.94,,
November,,,,,,2.35,3.76,5.39,2.19,3.46,,
December,,,,,,3.22,2.24,4.39,3.19,1.54,,
Total,,,,,27.86,33.49,35.42,30.71,36.34,28.22,,
Calc annual,0.00,0.00,0.00,0.00,0.00,33.49,36.42,30.71,36.34,28.22,,
Difference,NaN,NaN,NaN,NaN,27.86,0.00,-1.00,-0.00,0.00,0.00,,
