"BRADSTONE, DEVON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,,
January,5.29,,1.44,,,,,,,,,
February,4.03,,3.73,,,,,,,,,
March,0.12,,4.45,,,,,,,,,
April,0.42,,0.72,,,,,,,,,
May,2.04,,1.68,,,,,,,,,
June,2.28,,3.01,,,,,,,,,
July,2.95,,2.77,,,,,,,,,
August,2.58,,3.79,,,,,,,,,
September,3.73,,1.68,,,,,,,,,
October,2.16,,1.93,,,,,,,,,
November,7.22,,6.98,,,,,,,,,
December,0.72,,2.53,,,,,,,,,
Total,33.54,,34.71,,,,,,,,,
Calc annual,33.54,0.00,34.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
