"FOULRIDGE, CANAL OFFICE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3014,,,,,,,,,,,
,,,,,,,,,,,,
,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,,
January,,,,,,,,,1.50,5.50,,
February,,,,,,,,,6.50,1.75,,
March,,,,,,,,,3.13,1.00,,
April,,,,,,,,,3.13,1.87,,
May,,,,,,,,,1.50,1.50,,
June,,,,,,,,,5.00,1.63,,
July,,,,,,,,,3.63,,,
August,,,,,,,,,4.50,5.50,,
September,,,,,,,,,3.00,2.75,,
October,,,,,,,,,4.75,3.87,,
November,,,,,,,,,4.50,,,
December,,,,,,,,,2.63,4.25,,
Total,,,,,,,,,43.77,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.77,29.62,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,,
