"HENLEY HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1359,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.00,2.87,3.96,1.78,2.15,,,,,,,
February,1.86,0.37,0.75,1.36,1.67,,,,,,,
March,3.30,2.20,0.68,0.35,1.17,,,,,,,
April,1.67,0.80,0.98,1.83,1.94,,,,,,,
May,1.76,1.92,1.67,0.64,2.13,,,,,,,
June,0.69,0.51,2.05,1.40,2.34,,,,,,,
July,2.28,2.37,0.75,1.92,1.42,,,,,,,
August,4.09,1.22,1.24,2.13,1.91,,,,,,,
September,0.18,2.10,2.56,3.78,,,,,,,,
October,2.27,4.28,1.59,4.56,,,,,,,,
November,2.66,2.32,2.17,4.39,,,,,,,,
December,1.64,2.79,1.67,1.74,,,,,,,,
Total,24.40,23.75,20.07,25.88,,,,,,,,
Calc annual,24.40,23.75,20.07,25.88,14.73,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
