MORETONHAMPSTEAD-MARDON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SX805827 ,Long,-3.69,Lat,50.6325,Elevation,835,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,6.68,1.84,8.18,1.72,1.58,2.01,5.11,1.17,5.73,8.62,1.02,3.86,2.03,1.22,4.47,5.69,7.06,3.36,5.5,2.16,5.48,6.38,6.44,6.25,6.08,2.8,6.17,3.34,6.57,4.12,5.14,0.97,7.9,9.15,5.67,8.01,3.01,4.96,4.52,11.12,2.27,2.85,6.94,5.48,9.51,0.98,
February,,,,,7.84,1.37,4.34,2.02,2.17,0.68,6.65,1.87,4.77,2,6.67,9.4,7.53,0.9,1.93,5.78,0.87,0.39,4.27,9.78,2.11,4.95,3.52,4.37,3.2,2.74,1.55,2.97,0.08,3.76,0.34,4.52,5.02,7.93,1.82,2.42,5.7,4.75,0.53,2.87,0.72,2.57,4.1,2.99,2.29,2.04,
March,,,,,2.94,6.62,1.13,0.83,4.47,8.26,1.38,3.04,6.88,5.42,6.1,0.75,4.25,4.84,1.22,5.31,4.38,2.75,4,1.94,2.21,0.45,0.68,4.17,5.23,0.25,3.2,2.32,3.22,5.12,4.22,1.93,6.39,5.95,0.1,2.45,3.85,4.51,4.34,1.83,0.12,0.98,1.86,10.1,2.26,1.89,
April,,,,,1.56,3.88,1.21,5.37,2.6,2.87,3.33,2.01,0.13,5.88,2.01,1.19,0.95,1.56,2.64,2.21,5,0.79,4.58,3.94,3.99,3.84,2.07,2.09,2.05,0.93,3.3,4.24,3.26,2.03,4.03,5.84,2.94,4.97,0.27,3.38,5.14,1.25,2.52,1.36,2.63,1.02,2.91,4.06,2.69,2.99,
May,,,,,2.61,0.53,2.11,4.52,2.37,1.37,2.85,1.81,1.77,4.37,2.23,3.47,2.21,2.35,1.36,1.05,1.63,2.28,0.7,2.32,4.61,4.5,1.16,0.49,1.21,2.79,1.62,3.75,4.29,2.82,1.89,2.91,1.84,3.56,3.98,0.96,1.79,2.59,8.25,4.4,0.58,4.02,6.74,3.76,2.62,2.16,
June,,,,,1.1,3.48,1.56,2.63,1.26,3.6,2.36,3.41,5.37,0.85,1.74,1.64,1.7,4.29,1.14,0.6,2.18,0.19,0.64,0.3,1.9,0.08,3.78,2.5,2.31,2.32,0.54,3.06,3.98,2.99,1.88,5.07,1.88,1.37,1.74,3.59,0.96,2.08,0.66,0.99,2.12,2.87,2.69,2.85,2.58,0.61,
July,,,,,4.76,0.31,0.71,1.27,1.88,2.41,3.04,1.04,2.95,0.49,5.13,3.37,1.26,1.85,3.66,1.35,4.41,0.92,3.35,1.88,4.68,3.11,1.27,6.22,1.46,1.48,2.38,3.79,2.31,2.73,0.75,0.63,8.24,1.24,4.59,7.15,4.76,1.01,1.69,2.18,2.52,2.71,0.95,2.78,1.05,2.31,
August,,,,,2.42,4.42,2.38,1.16,4.4,1.76,5.57,3.3,7.35,0.82,2.69,2.38,5.6,6.28,2.7,3.05,0.8,1.63,3.94,3.12,2.53,2.32,1.16,3.68,2.32,1.87,5.05,5.26,2.36,1.64,4.54,2.26,0.2,1.44,5.61,3.6,0.16,4.21,3.36,2.72,3.78,1.97,4.83,1.88,3.47,1.42,
September,,,,,2.37,1.97,0.63,0.81,3.11,1.88,0.58,2.28,1.3,2.78,2.95,1.09,2.97,1.48,6.4,2.15,1.87,0.71,3.66,3.39,5.94,4.28,1.23,5.19,1.62,0.55,5.32,1.47,5.17,2.16,3.1,3.96,4.47,2.49,1.71,0.71,1.63,0.96,3.12,3.18,2.71,3.2,7.49,2.53,1.49,5.03,
October,,,,,2.07,2.17,6.74,9.41,2.99,8.39,8.52,5.06,5.5,5.72,4.18,6.41,7.31,5.03,2.23,1.69,4.15,1.53,1.41,6.18,6.54,3.8,2.91,2.35,6.37,6.32,4.76,0.92,8.03,4.76,3.45,4.74,1.39,4.24,4.82,6.64,6.15,2.47,2.77,4.24,5.27,,3.07,1.24,3.96,9.45,
November,,,,,2,5.7,3.72,4.62,1.73,1.34,6.92,6.2,2.3,4.59,5.65,3.59,7.71,2.15,3.96,3.22,2.65,4.56,2.85,2.92,4.84,3.91,10.64,3.64,5.1,12.57,6.76,10.28,3.04,1.72,2.87,7.82,4.12,3.15,7.9,8.84,7.6,3.38,1.22,2.68,6.47,0.95,10.11,3.55,2.33,5.82,
December,,,,,3.97,1.41,2.57,6.67,3.83,7.34,10.62,14.43,5.76,2.95,13.6,12.89,4.12,1.21,4.81,6.37,5.8,2.02,6.83,3.2,5.47,6.38,0.69,5.1,4.65,10.25,4.53,1.62,3.92,3,15.98,6.71,5.46,4.84,6.12,2.14,3.14,3.6,7.49,3.51,3.51,7.85,5.44,3.8,9.79,1.49,
