"OTTERBOURNE W.W. SHAWFORD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,706,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,0.86,1.70,3.11,2.90,0.84,2.30,0.51,3.25,,
February,,,0.81,3.96,1.85,0.12,0.38,3.63,1.39,2.65,,
March,,,0.91,0.30,1.57,1.42,3.05,4.25,0.75,0.35,,
April,,,0.66,0.06,1.84,2.10,0.64,1.86,1.43,2.51,,
May,,,0.80,0.68,2.06,0.23,0.17,1.49,3.14,0.90,,
June,,,1.30,0.75,2.18,1.32,1.62,1.91,1.59,1.20,,
July,,,2.22,4.37,6.13,3.19,0.55,0.94,0.49,0.96,,
August,,,3.32,0.94,2.01,2.00,2.74,4.62,0.97,0.65,,
September,,,3.00,1.50,1.80,0.51,6.07,2.51,1.12,2.79,,
October,,,4.39,4.32,4.66,2.31,2.38,0.73,4.36,2.17,,
November,,,2.95,2.15,4.52,4.58,0.91,1.03,4.69,4.17,,
December,,,1.53,2.97,2.65,2.12,3.93,3.74,3.27,1.27,,
Total,,,22.75,23.70,34.38,22.80,23.28,29.01,23.71,22.87,,
Calc annual,0.00,0.00,22.75,23.70,34.38,22.80,23.28,29.01,23.71,22.87,,
Difference,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
