"BOLTON SMITHILLS MOOR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4078,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,6.74,1.80,3.50,3.94,2.90,5.31,7.44,0.70,1.65,4.05,,
February,4.41,3.76,2.32,1.73,3.62,4.00,3.25,3.92,5.41,2.00,,
March,1.12,1.22,7.36,4.15,5.33,2.96,1.79,2.97,2.25,,,
April,3.66,3.92,1.45,5.05,1.74,2.53,4.75,2.05,1.91,-999.00,,
May,4.04,2.45,3.37,3.76,2.87,2.11,3.95,2.58,3.78,2.70,,
June,4.03,4.59,8.15,3.96,2.87,2.43,4.55,1.97,3.60,3.75,,
July,5.80,0.70,4.21,2.24,6.31,5.59,2.97,2.88,4.80,3.01,,
August,5.99,4.45,11.51,3.29,4.88,5.90,4.53,9.93,6.75,7.15,,
September,1.13,5.22,4.41,2.69,4.84,1.62,5.66,3.88,16.35,3.38,,
October,3.27,3.65,5.10,2.56,2.27,2.63,9.28,9.92,6.75,4.36,,
November,7.38,5.36,3.50,5.20,5.86,1.39,3.53,7.93,4.47,2.21,,
December,4.55,8.47,4.06,3.79,5.70,9.41,2.90,0.35,11.42,10.27,,
Total,52.12,45.59,58.94,42.36,49.19,45.88,54.60,49.08,69.14,51.31,,
Calc annual,52.12,45.59,58.94,42.36,49.19,45.88,54.60,49.08,69.14,42.88,,
Difference,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,8.43,,
