BOLTON SMITHILLS MOOR - old gauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD674131,Long,-2.49424,Lat,53.613427,Elevation,1375,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2868/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,6.72,2.56,4.14,2.37,6.74,1.8,3.5,3.94,2.9,5.31,7.44,0.7,1.65,4.05,4.74,8.26,3.68,7.1,4.34,3.54,3.1,2.85,,2.55,7.95,9.95,,,,,,,,,
February,,,,,,,3.56,2.74,5.37,2.38,4.41,3.76,2.32,1.73,3.62,4,3.25,3.92,5.41,2,4.23,1.16,3.49,7.26,0.69,,3.43,2.6,,2.68,0.55,8,,,,,,,,,
March,,,,,,,3.89,4.1,3.89,3.25,1.12,1.22,7.36,4.15,5.33,2.96,1.79,2.97,2.25,-999,5.84,4.07,2.81,2.88,2.23,3.4,2.12,3.8,,2.7,3.15,0.95,,,,,,,,,
April,,,,,,,2.51,2.86,3.18,6.17,3.66,3.92,1.45,5.05,1.74,2.53,4.75,2.05,1.91,-999,5.74,2.5,3.89,3.59,3.08,3.8,2.2,4.1,,1.92,4.35,5.65,,,,,,,,,
May,,,,,,,5.4,5.18,4.47,2.85,4.04,2.45,3.37,3.76,2.87,2.11,3.95,2.58,3.78,2.7,8.39,3.77,2.26,5.26,6.49,4.95,3.95,2.05,,4.73,3.83,3.5,,,,,,,,,
June,,,,,,,2.81,9.98,2.78,4.35,4.03,4.59,8.15,3.96,2.87,2.43,4.55,1.97,3.6,3.75,3.75,0.92,3.42,2.95,4.12,0.38,2.92,3.75,,3.55,4.62,9.9,,,,,,,,,
July,,,,,,,2.93,4.45,7.71,7.38,5.8,0.7,4.21,2.24,6.31,5.59,2.97,2.88,4.8,3.01,9.36,2.2,6.74,6.88,5.75,2.45,4.35,3.95,,5.44,10.9,6.7,,,,,,,,,
August,,,,,,,5.3,6.69,5.08,4.88,5.99,4.45,11.51,3.29,4.88,5.9,4.53,9.93,6.75,7.15,3.9,7.79,6.29,6.84,,4.89,4.77,6.45,,10.28,11.49,9.11,,,,,,,,,
September,,,,,,,2.53,1.84,5.94,4.02,1.13,5.22,4.41,2.69,4.84,1.62,5.66,3.88,16.35,3.38,4.5,2.55,7.69,8.13,5.56,5.68,5.61,6.24,,4.15,7.3,6.44,,,,,,,,,
October,,,,,,,7.97,4.39,3.24,7.35,3.27,3.65,5.1,2.56,2.27,2.63,9.28,9.92,6.75,4.36,3.24,3.35,1.65,9.94,7.3,5.03,2.55,4.83,,11.8,11.05,4.96,,,,,,,,,
November,,,,,,,4.6,4.36,4.16,2.19,7.38,5.36,3.5,5.2,5.86,1.39,3.53,7.93,4.47,2.21,2.43,4.44,3.92,2.1,3.52,4.65,6,3.8,,12.12,10.16,13.09,,,,,,,,,
December,,,,,,,6.53,4.78,4,8.46,4.55,8.47,4.06,3.79,5.7,9.41,2.9,0.35,11.42,10.27,3.61,5.41,5.38,5.33,6.35,3.2,2.85,1.8,,9.95,6.93,3.61,,,,,,,,,
Total,,,,,,,54.75,53.93,53.96,55.65,52.12,45.59,58.94,42.36,49.19,45.88,54.6,49.08,69.14,51.31,59.73,46.42,51.22,68.26,,,43.85,46.22,,71.87,82.28,81.86,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919 March and April bracketed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924 August and total estimated therefore removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925 Feb and total estimated therefore removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1900-1909_19_pt1-page-071.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERROR_TYRain_1910-1919_18_pt1-page-003.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_19_pt1-page-196.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_17_pt1-page-091.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
station also RR4078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
