"INVERNESS, DISTRICT ASYLUM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NH 637 438,Long,-4.2738834,Lat,57.463935,Elevation,330,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,,3,2.01,3.65,,2.39,4.72,2.16,3.77,2.58,4.01,5.58,0.62,4.21,3.66,4.7,3.4,4.12,2.32,2.95,4.02,4.49,3.89,1.06,0.79,2.21,2.32,4.29,3.13,1.94,2.02,,,
February,,,,,,,,,3.05,1.1,3.36,,3.44,1.69,1.97,4.27,1.73,0.99,3.5,0.57,0.71,2.93,1.43,3.31,0.48,4.13,2.2,2.96,1.56,3.77,2.12,2.52,2.32,3.95,3.15,2.58,2.52,,,,
March,,,,,,,,,0.97,1.91,2.49,,1.64,0.69,1.01,2.42,3.47,1.58,2.42,0.4,1.6,1.04,3.59,0.41,2.83,1.86,1.72,2.16,2.17,3.5,2.98,1.65,0.77,2.93,1.62,1.35,1.19,,,,
April,,,,,,,,,0.95,2.55,2.12,,2.71,1.86,0.99,1.97,1.97,2.58,1.13,1.65,0.87,2.22,4.63,3.01,5.12,2.58,1.13,0.46,0.84,1.85,2.57,1.06,2.27,2.44,2,1.45,1.2,,,,
May,,,,,,,,,2.75,0.25,1.41,,3.02,3.15,4.24,3.45,2.05,2.06,2.38,1.86,1.82,2.93,3.07,1.39,2.05,1.44,1.22,1.45,2.28,0.96,2.11,2.79,2.61,4.84,2.43,2.92,2.32,2.08,,,
June,,,,,,,,,1.86,2.42,0.5,,1.62,1.21,2.44,0.51,2.74,2.84,3.8,2,1.79,3.35,0.21,2.89,2.95,3.36,0.9,1.86,4.32,1.6,1.23,0.55,1.35,2.26,2.99,4.48,3.06,4.2,,,
July,,,,,,,,,6.04,0.49,2.21,,2.89,1.79,3.51,2.48,1.67,2.93,2.48,3.26,3.46,4.54,2.86,3.6,4.45,2.2,4.91,3.32,5.58,6.52,11.19,2.79,3,2.37,2.17,3.11,6.02,2.1,,,
August,,,,,,,,,3.35,3.46,3.76,,2.28,4.8,5.23,1.23,1.98,3.31,4.43,3.26,4.89,1.65,1.22,2.07,3.21,4.07,3.42,4.28,1.4,2.63,1.37,5.9,3.92,4.97,1.87,4.1,3.11,0.27,,,
September,,,,,,,,,3.67,2.44,2.3,,1.35,2.06,5.34,4.55,2.62,6.67,3.39,2.28,3.07,2.08,3.81,1.29,2.04,4.39,3.89,2.26,3.89,1.82,1.51,1.24,4.79,2.02,3.26,3,5.02,4.44,,,
October,,,,,,,,,3.45,1.44,0.74,,2.12,3.66,2.39,2.21,3.4,4.48,3.18,4.07,4.32,2.37,6.16,4.22,4.43,9.18,4.31,2.72,6.44,2.83,3.85,4.35,5.02,3.44,3.38,6.35,0.38,1.33,,,
November,,,,,,,,,2.16,4.07,2.85,,2.09,2.72,1.14,1.02,3.73,2.37,3.57,2.98,4.47,2.1,5,0.9,1.19,3.25,2.2,0.78,5.77,4.06,5.42,3.96,1.66,3.55,3.36,0.44,3.02,,,,
December,,,,,,,,,2.7,3.04,0.8,,2.69,2.3,4.9,3.53,2.71,1.25,2.54,3.44,2.28,2.84,3.11,0.36,2.8,2.38,4.85,2.22,2.59,2.73,3.41,4.68,4,1.92,2.84,2.44,1.29,,,,
Total,,,,,,,,,33.95,25.18,26.19,,28.24,30.65,35.32,31.41,30.65,35.07,38.4,26.39,33.49,31.71,39.79,26.85,35.67,41.16,33.7,28.49,41.33,36.16,38.82,32.28,33.92,37.01,33.36,35.35,31.07,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 no of figures deleted Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
