PETERHEAD (FOREHILL WORKS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NK 096 463,Long,-1.84189,Lat,57.5067,Elevation,133,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,3.07,1.29,3.18,2.61,4.08,1.82,1.89,2.75,2.71,2.02,0.89,3.9,1.89,3.98,3.04,1.87,3.82,1.75,2.25,1.75,1.79,4.16,4.48,2.6,4.15,1.33,2.31,3.59,2.62,2.2,3.17,1.33,3.24,3.69,1.83,1.93,2.9,3.58,1.87,1,1,,,,,
February,,,,,,3.33,1.81,0.78,1.44,1.92,1.38,0.71,1.8,4.15,1.73,3.14,3.19,1.79,0.62,1.73,1.11,2.51,0.68,2.88,1.31,1.54,1.59,3.82,1.48,1.91,1.4,3.26,1.62,1.28,1.93,1.77,2.39,1.51,0.81,1.3,3.59,3.24,1.93,1.37,2,1.81,,,,,
March,,,,,,2.13,2.45,2.02,1.57,2.44,3.62,1.92,2.33,1.64,1.92,1.74,1.42,2.19,2.29,0.42,1.13,1.34,3.61,1.4,1.29,1.58,1.2,2.89,0.86,2.28,1.88,0.97,0.9,1.18,1.72,0.55,1.03,2.21,0.32,2.74,3.59,2.68,2.55,0.24,1.5,1.44,,,,,
April,,,,,,1.03,2.26,2.06,0.51,2.07,2.21,1.28,3.55,2.56,1.86,2.19,1.75,3.13,2.08,2.26,3.35,1.68,3.86,1.32,3.85,3.25,0.9,1.03,0.57,1.12,2.34,1.94,0.99,1.76,2.34,1.14,0.8,1.25,1.41,1.02,2.09,3.03,1.67,1.64,0.91,0.77,,,,,
May,,,,,,0.88,3.05,1.42,1.05,0.36,3.71,1.83,1.3,5.4,4.52,3.42,1.8,3.3,1.94,1.32,1.58,3.65,1.61,1.06,3.52,2.24,0.87,1.22,2.11,0.85,1.64,1.19,1.51,3.2,2.35,2.53,1.96,1.63,2.51,1.47,1.3,0.61,1.92,1.69,3.67,3.08,,,,,
June,,,,,,1.38,4.81,1.66,1.88,2.39,0.48,1.08,2.55,1.64,1.99,1.68,1.64,2.73,2.4,2.18,1.95,2.06,0.67,1.41,0.94,2.85,0.7,1.62,2.26,1.45,0.53,1.03,1.16,1.37,2.04,2.68,2,1.81,4.3,1.57,2.26,1.58,2.57,2.91,2.61,0.9,,,,,
July,,,,,,3.91,1.78,2.39,5.16,1.03,3.54,1.65,4.08,0.93,4.17,2,2.32,2.28,1.52,2.57,1.48,3.06,2.15,3.31,1.76,2.24,3.9,3.02,3.14,4.27,6.13,3.21,1.82,1.08,2.3,2.09,4.31,1,2.9,1.72,3.51,3.91,1.62,1.84,1.9,0.27,,,,,
August,,,,,,1.09,2.21,3.98,3.3,2.28,2.92,1.67,3.12,5,3.96,2.21,2.62,1.28,1.57,3.73,8.21,2.45,1.3,1.19,3.53,2.31,1.42,2.01,0.74,1.74,2.14,3.87,1.36,3.39,1.86,3.83,2.01,0.04,3.11,5.62,2.01,4.24,2.37,1.91,1.98,0.2,,,,,
September,,,,,,2.88,1.72,1.62,5.84,3.91,2.67,1.34,2.66,3.06,4.31,5.67,4.31,6.81,3.4,1.77,4.97,1.3,3.38,1.34,2.7,5.28,3.99,1.53,2.45,1.72,2.88,0.76,2.23,2.69,2.19,1.92,2.53,2.43,2.2,1.81,4.66,1.04,3.24,1.81,2.34,1.77,,,,,
October,,,,,,2.32,4.47,5.29,2.27,3.45,1.43,1.83,2.49,3.94,2.39,3.1,6.14,4.27,2.87,3.63,4.64,1.88,6.74,5.37,3.63,3.21,2.28,3.29,2.75,2.81,2.67,5.41,4.47,2.4,3.43,4,0.53,1.73,3.56,1.7,2.47,0.73,1.74,0.96,4.81,4.21,,,,,
November,,,,,,3.87,2.67,4.07,1.6,4.22,1.9,2.65,3.45,4.92,2.45,2.12,3.41,3.96,4.04,2.78,4.75,3.9,2.07,3.07,3.02,3.61,2.08,2.02,2.17,4.05,6.6,5.36,1.58,5.05,2.96,0.76,5.25,5.06,1.45,3.26,4.47,5.44,2.73,1.9,4.43,1.59,,,,,
December,,,,,,4.92,5.45,1.27,2.74,5.82,3.41,1.94,2.06,4.65,2.13,2.8,2.05,2.02,3.19,5.96,3.35,2.27,1.44,2.27,3.27,4.44,2.4,4.74,2.65,2.4,3.48,1.73,2.71,1.24,2.97,4.38,2.6,2.09,2.79,1.78,3.17,2.19,2.82,2.5,3.86,4.18,,,,,
Total,,,,,,30.81,33.97,29.74,29.97,33.97,29.09,19.79,32.14,40.6,33.45,30.96,34.55,35.65,29.9,31.39,38.39,29.92,29.26,26.87,30.57,34.34,25.49,31.67,23.78,28.75,33.02,31.04,23.94,27.26,28.29,28.82,26.74,24,29.05,25.82,35.05,31.59,28.74,20.64,31.01,21.22,,,,,
