"GUNPOWDER FACTORY WALTHAM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1238,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,,3.50,2.42,3.14,2.99,,
February,,,,,,,3.02,1.45,1.22,2.70,,
March,,,,,,1.02,1.56,1.78,1.49,1.55,,
April,,,,,,0.31,1.59,2.19,1.69,1.54,,
May,,,,,,2.81,1.62,3.30,1.32,2.44,,
June,,,,,,0.98,3.41,0.89,0.44,0.84,,
July,,,,,,2.64,1.86,3.80,0.34,0.67,,
August,,,,,,4.05,2.06,2.53,3.05,1.27,,
September,,,,,,0.55,3.83,2.51,1.60,3.02,,
October,,,,,,6.22,2.11,1.91,2.27,1.55,,
November,,,,,,1.95,1.65,0.76,1.00,2.08,,
December,,,,,,1.48,2.24,1.71,5.33,3.30,,
Total,,,,,,,28.45,25.25,22.89,23.95,,
Calc annual,0.00,0.00,0.00,0.00,0.00,22.01,28.45,25.25,22.89,23.95,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,,
