WELWYN-SEWAGE-WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL2334215384,Long,-0.21175458,Lat,51.823473,Elevation,260,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,959/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,1.3,1.9,1.13,1.65,1.41,4.11,3.9,2.97,4.79,2.81,2.15,2.68,4.44,1.46,1.93,2.18,1.56,4.05,1.23,0.83,3.44,1.74,1.05,1.11,2.08,4.06,1.66,,2.43,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,0.8,0.05,0.82,0.2,2.82,2.03,3.64,0.46,0.56,1.67,2.05,0.77,1.01,1.14,1.88,2.91,2.02,1.06,1.15,4.02,4.36,0.6,1.96,2.06,1.96,0.6,2.85,,0.09,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,0,1.08,3.23,2.22,0.57,1.02,3.07,0.39,1.74,2.49,3.07,1.34,0.58,0.21,0.66,1.51,5.78,0.82,1.19,0.59,3.35,2.9,0.49,2.23,1.18,0.77,1.16,,2.04,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,2.95,2.56,0.68,1.44,3.15,1.33,3.13,0.12,3.52,1.88,1.41,1.57,1,1.52,1.33,1.24,2.08,1.26,1.66,1.93,2.99,1.68,2.48,0.25,0.38,1.16,0.1,,2.38,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,2.29,3.85,1.84,0.51,2.07,0.76,2.79,1.9,1.65,2.12,1.83,2.78,2.21,1.05,2.41,2.49,1.15,2.47,1.7,1.75,3.07,1.59,1.73,1.94,3.93,0.59,1.1,,0.62,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,1.75,0,1.32,1.75,3.26,4.57,1.96,0.52,1.77,0.62,1.64,0.37,1.36,1.57,2.21,2.21,1.51,2.7,0.73,1.96,1.3,1,2.06,2.87,2.01,3.13,0.91,,1.11,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,3.66,3.19,1.18,0.9,0.52,3.87,1.31,1.12,2.62,2.7,3.03,2.12,1.36,1.21,2.49,2.12,1.46,1.33,0.79,4.39,0.69,1.17,3.94,3,0.09,2.4,3.21,,3.7,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,4.37,1.95,0.4,1.92,2,0.27,2.21,2,3.56,0.15,4.27,2.13,1.67,3.45,1.39,3.2,0.08,2.42,1.38,2.61,4.31,4.61,1.87,3,1,5.35,1.6,,1.44,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,2.35,1.35,2.16,2.15,3.63,3.01,1.83,1.92,1.23,0.86,0.49,1.47,1.95,2.34,1.89,3.19,1.35,1.34,0.41,3.25,3.24,3.44,1.88,1.33,1.38,2.45,2.3,,0.1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,0.44,4.73,0.68,1.02,2.01,1.65,2.74,2.86,4.85,3.07,1.13,4.58,2.87,3.27,2.57,1.74,0.08,2.15,5.21,0.43,0.88,2.63,3.1,2.02,3.38,1.9,2.21,,2.09,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
