"BURNLEY, BRIERCLIFFE TC.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8886,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.45,0.48,4.41,5.98,6.16,,,,,,,
February,3.80,5.87,3.76,3.76,3.71,,,,,,,
March,3.36,6.40,4.11,1.26,3.44,,,,,,,
April,2.07,1.68,5.39,2.38,1.80,,,,,,,
May,3.00,3.35,1.96,0.82,1.78,,,,,,,
June,4.59,2.56,5.64,4.14,0.75,,,,,,,
July,4.82,5.20,5.66,3.78,4.71,,,,,,,
August,1.95,5.72,4.04,2.76,2.41,,,,,,,
September,4.71,1.99,2.63,6.33,2.90,,,,,,,
October,4.66,3.13,4.48,5.01,3.29,,,,,,,
November,5.93,5.04,7.51,4.69,1.87,,,,,,,
December,7.58,4.95,4.05,3.91,5.55,,,,,,,
Total,46.92,46.37,53.64,44.82,38.37,,,,,,,
Calc annual,46.92,46.37,53.64,44.82,38.37,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
