KIRRIEMUIR (WESTERTON),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO282598,Long,-3.174885,Lat,56.724324,Elevation,900,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5580/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,1.92,5,4.2,4.8,3.7,3.73,1.7,5.7,8.25,8.5,4.73,2.76,3.2,6.3,6.87,3.1,3.3,4.25,5.8,7.35,3,2.1,4.2,2.3,1.1,2.9,2.1,3.7,4.6,4.3,2.2,4.4
February,,,,,,,,,,2.1,0.9,2.9,0.4,4.3,0.3,3,4.3,4.8,1.7,5.2,2.4,6.27,2,3.9,1,4,2.23,3.3,4.05,2.8,3.4,4.8,1.5,1.1,4.9,1.8,1.4,4.3,2.25,0.7,5.6
March,,,,,,,,,,0.9,1.4,1.3,3.1,2.63,4.5,2,3.2,4,0.97,3.12,3.62,1.9,3.6,1,0.6,1.5,3.2,4.5,1.9,2,2.5,2,5,0.8,4.1,1.6,3.5,3.8,4.8,3.7,3
April,,,,,,,,,,0.85,2.3,3.3,3.9,1.6,5.9,4.8,0.84,1.35,0.4,1.3,2.5,1.8,3.9,2.1,2.6,1.8,0.5,5.3,1.5,2.4,2.5,2.7,1.8,2.4,1,0.9,1,1.6,1.1,4.2,4.6
May,,,,,,,,,,3.4,2,4.8,3.9,1.6,2.7,0.9,0.8,2.55,4.7,1.78,1.75,2.5,5.65,3.6,3.1,5.49,1.98,4.95,4.3,2.4,1.4,1.7,4,2,5.8,2.3,1,2.5,3.8,1,2.7
June,,,,,,,,,,1.8,2.4,4.8,1.5,1.6,1.2,4,2.5,2.37,5,2.1,0.2,1.15,1.3,2.6,2.97,4.63,5.3,3.7,5,1.3,1.7,2.4,2.8,2.6,2,1.7,3.5,1.7,3.3,3.2,2.9
July,,,,,,,,,,3.5,3.15,3.5,4.4,3.7,3.3,1.73,6.2,6.28,4.7,4.15,5.15,3.5,3.55,2.32,4,3.4,4.7,3.92,3.85,1.9,5.7,2.9,2.8,3.7,3.4,0.8,4.5,6.9,4,3.9,3.55
August,,,,,,,,,,4.3,7.7,4,1.52,1.3,5.75,2.3,2.1,4.1,1.14,2.2,1,3.9,5,6.5,1.9,2.9,6.05,0.25,10.25,3.3,5.9,5.1,3,2.5,2.4,0.8,5.85,4.9,4.7,1.4,6.6
September,,,,,,,,,3.55,0.9,,1.4,1.8,2.4,5.5,5.2,4.52,2.4,4,2.1,2.3,1.92,4.2,5.05,3.4,4.9,7.25,3.2,3.2,2,,3,1.2,4.8,4.2,1.8,5.8,2.8,4.9,1,3.84
October,,,,,,,,,6.8,4.51,,1.8,8.2,4.5,6,7.7,2.2,3.9,6.23,10,6.1,4.6,3.3,5.8,6.2,6,0.35,2.5,4.6,5.8,,1.1,4.8,2.3,6.7,2.7,2.6,2.1,3.2,4.3,10.1
November,,,,,,,,,4.6,4.3,,9.1,2.2,3.7,1,6,3.04,0.85,6.5,7.9,8.02,7.9,0.8,2.15,5.4,2.1,10.15,3.15,1.85,5.5,4.2,12,2.3,3.5,8.3,2.6,1.5,1.9,1.2,8.7,6
December,,,,,,,,,3.4,8.51,5.8,2.3,7.2,2.4,10,3.95,4.4,3.7,4.6,2.7,3.47,2.37,5.68,2.13,3.87,7.9,5.25,2.05,7.2,4.4,2.3,3.8,2.8,5.2,5.2,7.5,7.2,5.8,7.6,10.2,2.9
Total,,,,,,,,,,36.99,,43.4,42.92,33.43,49.88,43.28,39.8,44.55,48.44,47.28,39.27,41.01,45.28,44.02,38.14,47.92,51.21,42.62,55.05,36.8,,45.7,34.3,32,50.9,26.6,41.55,42.9,45.15,44.5,56.19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937 Printed (),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943 5 &7 Ests for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950 So +T app deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951 Falling off but printed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5580/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,15231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,873264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
