MAIDSTONE EAST SUTTON PARK,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6920,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,1.28,2.90,4.06,2.74,0.56,3.42,1.05,,,,,
February,0.87,1.31,1.10,2.67,1.08,0.93,2.34,,,,,
March,1.47,1.29,2.17,1.74,0.74,0.92,2.80,,,,,
April,0.31,2.61,1.18,0.98,1.94,1.37,2.26,,,,,
May,0.95,0.89,3.93,1.39,1.72,1.80,1.02,,,,,
June,0.09,2.76,2.97,3.47,2.47,2.87,1.34,,,,,
July,2.51,2.82,3.01,1.54,0.83,5.10,0.54,,,,,
August,1.98,1.07,2.38,1.90,2.35,1.57,2.27,,,,,
September,2.22,3.32,1.83,2.44,3.19,2.06,3.92,,,,,
October,4.06,0.93,4.05,2.78,2.65,4.27,1.14,,,,,
November,1.55,0.93,5.63,1.45,2.17,5.26,3.08,,,,,
December,3.59,1.44,5.00,0.41,1.71,1.56,5.45,,,,,
Total,20.88,22.27,37.31,23.51,21.41,31.13,27.21,,,,,
Calc annual,20.88,22.27,37.31,23.51,21.41,31.13,27.21,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,,
