"COLCHESTER WATERWORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1319,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,3.70,1.18,2.28,1.04,2.39,1.39,2.75,1.48,1.64,
February,,,1.63,3.03,0.58,1.96,2.07,2.93,0.96,0.36,0.61,
March,,,1.29,1.33,0.67,0.88,0.09,1.91,2.65,0.01,1.33,
April,,,2.37,1.03,2.37,1.69,4.34,1.88,0.87,1.78,1.83,
May,,,1.07,1.14,3.56,2.13,0.98,0.72,1.76,1.40,1.82,
June,,,1.04,0.87,1.65,0.37,3.44,3.34,2.32,0.78,0.48,
July,,,2.42,1.52,3.17,1.86,2.13,3.63,1.64,1.91,3.16,
August,,,1.07,1.59,1.95,2.13,1.16,2.66,2.08,1.15,1.83,
September,,,2.93,1.25,1.71,2.02,1.90,3.16,0.78,0.72,4.41,
October,,,1.38,3.78,3.82,2.52,2.49,2.07,1.84,2.55,0.98,
November,,,0.84,2.82,3.03,1.55,4.04,2.02,2.02,4.33,3.19,
December,,,1.68,-999.00,2.46,1.82,0.46,2.55,3.39,3.82,2.00,
Total,,,21.42,21.76,27.25,19.97,25.49,28.26,23.06,20.29,23.28,
Calc annual,0.00,0.00,21.42,19.54,27.25,19.97,25.49,28.26,23.06,20.29,23.28,
Difference,NaN,NaN,0.00,2.22,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,
